1001,2,36,5,4,1,0,0,0,535.483,3711.89,6.266
1001,2,37,6,5,1,0,0,0,502.711,4059.9,1.906
1001,2,38,7,6,0,1,0,0,394.282,3226.6,0.39
1001,2,39,8,0,0,1,0,0,365.124,3500.7,6.244
1001,2,40,9,1,1,0,0,0,699.217,7401.2,2.456
1001,2,41,10,2,1,0,0,0,565.161,5229.9,5.918
1001,2,42,11,3,1,0,0,0,650.794,8437.99,29.301
1001,2,43,12,4,1,0,0,0,483.72,4557.6,6.482
1001,2,44,13,5,1,0,0,0,582.79,6608.8,6.948
1001,2,45,15,0,1,0,0,0,622.749,7037.43,20.004
1001,2,46,16,1,1,0,0,0,1068.57,11571.1,8.598
1001,2,47,17,2,1,0,0,0,991.241,10792,15.696
1001,2,48,18,3,0,1,0,0,1119.826,14565.3,5.818
1001,2,49,19,4,0,1,0,0,144.62,1636.9,0.294
1001,2,50,20,5,0,1,0,0,216.371,1572.1,0
1001,2,51,21,6,0,1,0,0,347.484,3076,0.494
1001,2,52,22,0,0,1,0,0,336.836,2954.4,1.66
1001,2,53,23,1,0,1,0,0,203.818,2119.5,0.474
1001,2,54,24,2,0,1,0,0,347.491,3321.8,0.12
1001,2,55,25,3,1,0,0,0,334.596,2467.6,0
1001,2,56,26,4,1,0,0,0,238.172,1780.6,0.662
1001,2,57,27,5,1,0,0,0,260.414,2218.53,1.424
1001,2,58,28,6,0,1,0,0,323.34,2541.7,1.414
1001,3,59,1,0,0,1,0,0,393.339,3275.7,3.352
1001,3,60,2,1,1,0,0,0,257.396,2323.1,3.686
1001,3,61,3,2,1,0,0,0,272.533,2230.1,3.12
1001,3,62,4,3,1,0,0,0,580.537,4039.5,9.296
1001,3,63,5,4,1,0,0,0,259.11,2457.4,4.292
1001,3,64,6,5,1,0,0,0,408.884,2687.5,3.63
1001,3,65,7,6,0,1,0,0,294.036,2560.4,3.244
1001,3,66,8,0,0,1,0,0,369.808,2894.09,5.866
1001,3,67,9,1,1,0,0,0,470.988,3365.8,7.618
1001,3,68,10,2,1,0,0,0,234.747,2173.7,1.86
1001,3,69,11,3,1,0,0,0,447.045,3620.97,7.873
1001,3,70,12,4,1,0,0,0,412.542,2695.4,2.904
1001,3,71,13,5,1,0,0,0,316.531,2370.4,3.146
1001,3,72,14,6,0,1,0,0,412.448,3333.91,4.35
1001,3,73,15,0,0,1,0,0,314.87,2494.6,5.116
1001,3,74,16,1,1,0,0,0,375.9,2677.1,3.424
1001,3,75,17,2,1,0,0,0,298.923,2552.6,5.822
1001,3,76,18,3,1,0,0,0,619.049,4602.06,23.882
1001,3,77,19,4,1,0,0,0,345.444,2189.6,2.132
1001,3,78,20,5,1,0,0,0,263.36,2053.2,3.764
1001,3,79,21,6,0,1,0,0,422.42,3317,0.252
1001,3,80,22,0,0,1,0,0,396.745,2548.7,1.044
1001,3,81,23,1,1,0,0,0,433.24,3395.91,0.576
1001,3,82,24,2,1,0,0,0,358.99,3109.5,1.68
1001,3,83,25,3,1,0,0,0,552.98,4037.6,15.63
1001,3,84,26,4,1,0,0,0,342.005,2389.3,2.308
1001,3,85,27,5,1,0,0,0,311.506,2454.5,1.124
1001,3,86,28,6,0,1,0,0,404.482,2754.59,2.478
1001,3,87,29,0,0,1,0,0,308.909,2370.7,3.202
1001,3,88,30,1,1,0,0,0,466.357,3353.4,2.292
1001,4,89,1,3,1,0,0,0,553.174,4207.7,10.314
1001,4,90,2,4,1,0,0,0,291.085,2332.9,5.978
1001,4,91,3,5,1,0,0,0,421.934,3501.7,2.424
1001,4,92,4,6,0,1,0,0,463.395,3334.9,5.9
1001,4,93,5,0,0,1,0,0,337.948,2959.7,4.082
1001,4,94,6,1,0,1,0,0,321.168,2519.8,3.284
1001,4,95,7,2,1,0,0,0,518.155,3771.6,4.21
1001,4,96,8,3,1,0,0,0,594.033,4403.8,9.956
1001,4,97,10,5,1,0,0,0,271.787,2332.5,3.342
1001,4,98,11,6,0,1,0,0,444.929,3269.8,3.632
1001,4,99,12,0,0,1,0,0,448.021,3141.1,8.62
1001,4,100,13,1,1,0,0,0,373.342,2487.7,2.63
1001,4,101,14,2,1,0,0,0,471.896,3606,1.11
1001,4,102,15,3,1,0,0,0,673.339,4457.8,12.186
1001,4,103,17,5,1,0,0,0,447.278,3506.7,3.506
1001,4,104,18,6,0,1,0,0,437.197,3374.9,2.376
1001,4,105,19,0,0,1,0,0,336.153,2944.24,3.028
1001,4,106,20,1,1,0,0,0,547.973,4024.06,3.864
1001,4,107,21,2,1,0,0,0,349.244,2732.7,3.778
1001,4,108,22,3,1,0,0,0,769.743,5272.1,13.908
1001,4,109,23,4,1,0,0,0,340.991,3031.3,4.546
1001,4,110,24,5,1,0,0,0,455.355,3363.6,7.148
1001,4,111,25,6,0,1,0,0,417.543,2781.6,1.882
1001,4,112,26,0,0,1,0,0,583.925,4254.9,3.614
1001,4,113,27,1,1,0,0,0,366.354,2286.4,0.812
1001,4,114,28,2,1,0,0,0,333.049,2511,4.184
1001,4,115,29,3,1,0,0,0,890.964,5407.9,12.854
1001,4,116,30,4,1,0,0,0,452.245,3196.5,6.262
1002,1,1,1,4,0,1,0,0,339.666,2765.8,0
1002,1,2,2,5,0,1,0,0,427.571,3253.5,0
1002,1,3,3,6,0,1,0,0,317.01,2400,0
1002,1,4,4,0,0,1,0,0,369.653,2521.6,0
1002,1,5,5,1,1,0,0,0,365.401,3026.9,0.244
1002,1,6,6,2,1,0,0,0,461.141,3971.4,0
1002,1,7,7,3,1,0,0,0,575.251,5036.5,0.21
1002,1,8,8,4,1,0,0,0,400.031,3020.9,0.208
1002,1,9,9,5,1,0,0,0,383.712,2778.3,0
1002,1,10,10,6,0,1,0,0,461.974,3400.4,0
1002,1,11,11,0,0,1,0,0,513.89,3027.7,0
1002,1,12,12,1,1,0,0,0,493.047,3602.9,0
1002,1,13,13,2,1,0,0,0,409.723,2734.6,0
1002,1,14,14,3,1,0,0,0,763.087,4843.7,0
1002,1,15,15,4,1,0,0,0,392.012,2747.53,0
1002,1,16,16,5,1,0,0,0,378.461,3266.1,0
1002,1,17,17,6,0,1,0,0,361.363,2963.5,0
1002,1,18,18,0,0,1,0,0,516.968,3583.8,0
1002,1,19,19,1,1,0,0,0,665.014,5109.34,0
1002,1,20,20,2,1,0,0,0,376.521,3398.1,0
1002,1,21,21,3,1,0,0,0,659.697,5471.6,0
1002,1,22,22,4,1,0,0,0,441.259,3187.54,0
1002,1,23,23,5,1,0,0,0,443.458,4228.8,6.02
1002,1,24,24,6,0,1,0,0,423.088,3586.2,0
1002,1,25,25,0,0,1,0,0,462.325,3600,0.15
1002,1,26,26,1,1,0,0,0,535.37,3768.6,0
1002,1,27,27,2,1,0,0,0,453.736,3860.63,0
1002,1,28,28,3,1,0,0,0,740.224,6867,0
1002,1,29,29,4,1,0,0,0,379.593,2962.93,0
1002,1,30,30,5,1,0,0,0,312.15,2781,0
1002,1,31,31,6,0,1,0,0,612.633,4427.62,0.244
1002,2,32,1,0,0,1,0,0,395.401,3726.9,0.448
1002,2,33,2,1,1,0,0,0,437.141,3724.43,0
1002,2,34,3,2,1,0,0,0,481.232,16069.9,0
1002,2,35,4,3,1,0,0,0,3.69,45.7,0
1002,2,36,5,4,1,0,0,0,535.483,3711.89,0
1002,2,37,6,5,1,0,0,0,502.711,4059.9,0.658
1002,2,38,7,6,0,1,0,0,394.282,3226.6,0
1002,2,39,8,0,0,1,0,0,365.124,3500.7,0
1002,2,40,9,1,1,0,0,0,699.217,7401.2,0
1002,2,41,10,2,1,0,0,0,565.161,5229.9,0.44
1002,2,42,11,3,1,0,0,0,650.794,8437.99,1.4
1002,2,43,12,4,1,0,0,0,483.72,4557.6,0
1002,2,44,13,5,1,0,0,0,582.79,6608.8,1.102
1002,2,45,15,0,1,0,0,0,622.749,7037.43,0.68
1002,2,46,16,1,1,0,0,0,1068.57,11571.1,0.964
1002,2,47,17,2,1,0,0,0,991.241,10792,0
1002,2,48,18,3,0,1,0,0,1119.826,14565.3,0
1002,2,49,19,4,0,1,0,0,144.62,1636.9,0
1002,2,50,20,5,0,1,0,0,216.371,1572.1,0
1002,2,51,21,6,0,1,0,0,347.484,3076,0
1002,2,52,22,0,0,1,0,0,336.836,2954.4,0.232
1002,2,53,23,1,0,1,0,0,203.818,2119.5,0
1002,2,54,24,2,0,1,0,0,347.491,3321.8,0
1002,2,55,25,3,1,0,0,0,334.596,2467.6,0
1002,2,56,26,4,1,0,0,0,238.172,1780.6,0
1002,2,57,27,5,1,0,0,0,260.414,2218.53,0
1002,2,58,28,6,0,1,0,0,323.34,2541.7,0
1002,3,59,1,0,0,1,0,0,393.339,3275.7,0
1002,3,60,2,1,1,0,0,0,257.396,2323.1,0
1002,3,61,3,2,1,0,0,0,272.533,2230.1,0
1002,3,62,4,3,1,0,0,0,580.537,4039.5,0
1002,3,63,5,4,1,0,0,0,259.11,2457.4,0
1002,3,64,6,5,1,0,0,0,408.884,2687.5,0
1002,3,65,7,6,0,1,0,0,294.036,2560.4,0
1002,3,66,8,0,0,1,0,0,369.808,2894.09,0
1002,3,67,9,1,1,0,0,0,470.988,3365.8,0
1002,3,68,10,2,1,0,0,0,234.747,2173.7,0
1002,3,69,11,3,1,0,0,0,447.045,3620.97,0.46
1002,3,70,12,4,1,0,0,0,412.542,2695.4,0
1002,3,71,13,5,1,0,0,0,316.531,2370.4,0
1002,3,72,14,6,0,1,0,0,412.448,3333.91,0
1002,3,73,15,0,0,1,0,0,314.87,2494.6,0
1002,3,74,16,1,1,0,0,0,375.9,2677.1,0
1002,3,75,17,2,1,0,0,0,298.923,2552.6,0
1002,3,76,18,3,1,0,0,0,619.049,4602.06,0
1002,3,77,19,4,1,0,0,0,345.444,2189.6,0
1002,3,78,20,5,1,0,0,0,263.36,2053.2,0
1002,3,79,21,6,0,1,0,0,422.42,3317,0
1002,3,80,22,0,0,1,0,0,396.745,2548.7,0
1002,3,81,23,1,1,0,0,0,433.24,3395.91,0
1002,3,82,24,2,1,0,0,0,358.99,3109.5,0
1002,3,83,25,3,1,0,0,0,552.98,4037.6,0.32
1002,3,84,26,4,1,0,0,0,342.005,2389.3,0
1002,3,85,27,5,1,0,0,0,311.506,2454.5,0
1002,3,86,28,6,0,1,0,0,404.482,2754.59,0
1002,3,87,29,0,0,1,0,0,308.909,2370.7,0
1002,3,88,30,1,1,0,0,0,466.357,3353.4,0.12
1002,4,89,1,3,1,0,0,0,553.174,4207.7,0.604
1002,4,90,2,4,1,0,0,0,291.085,2332.9,0
1002,4,91,3,5,1,0,0,0,421.934,3501.7,0
1002,4,92,4,6,0,1,0,0,463.395,3334.9,0
1002,4,93,5,0,0,1,0,0,337.948,2959.7,0
1002,4,94,6,1,0,1,0,0,321.168,2519.8,0
1002,4,95,7,2,1,0,0,0,518.155,3771.6,0
1002,4,96,8,3,1,0,0,0,594.033,4403.8,0
1002,4,97,10,5,1,0,0,0,271.787,2332.5,0
1002,4,98,11,6,0,1,0,0,444.929,3269.8,0
1002,4,99,12,0,0,1,0,0,448.021,3141.1,0.25
1002,4,100,13,1,1,0,0,0,373.342,2487.7,0
1002,4,101,14,2,1,0,0,0,471.896,3606,0
1002,4,102,15,3,1,0,0,0,673.339,4457.8,0
1002,4,103,17,5,1,0,0,0,447.278,3506.7,0
1002,4,104,18,6,0,1,0,0,437.197,3374.9,0
1002,4,105,19,0,0,1,0,0,336.153,2944.24,0
1002,4,106,20,1,1,0,0,0,547.973,4024.06,0
1002,4,107,21,2,1,0,0,0,349.244,2732.7,0.436
1002,4,108,22,3,1,0,0,0,769.743,5272.1,0.654
1002,4,109,23,4,1,0,0,0,340.991,3031.3,0
1002,4,110,24,5,1,0,0,0,455.355,3363.6,0.272
1002,4,111,25,6,0,1,0,0,417.543,2781.6,0.26
1002,4,112,26,0,0,1,0,0,583.925,4254.9,0.188
1002,4,113,27,1,1,0,0,0,366.354,2286.4,0
1002,4,114,28,2,1,0,0,0,333.049,2511,0
1002,4,115,29,3,1,0,0,0,890.964,5407.9,0
1002,4,116,30,4,1,0,0,0,452.245,3196.5,0
1004,1,1,1,4,0,1,0,0,339.666,2765.8,0.64
1004,1,2,2,5,0,1,0,0,427.571,3253.5,1.208
1004,1,3,3,6,0,1,0,0,317.01,2400,1.108
1004,1,4,4,0,0,1,0,0,369.653,2521.6,1.618
1004,1,5,5,1,1,0,0,0,365.401,3026.9,0.674
1004,1,6,6,2,1,0,0,0,461.141,3971.4,0.342
1004,1,7,7,3,1,0,0,0,575.251,5036.5,4.158
1004,1,8,8,4,1,0,0,0,400.031,3020.9,1
1004,1,9,9,5,1,0,0,0,383.712,2778.3,0.254
1004,1,10,10,6,0,1,0,0,461.974,3400.4,0
1004,1,11,11,0,0,1,0,0,513.89,3027.7,1.696
1004,1,12,12,1,1,0,0,0,493.047,3602.9,0.534
1004,1,13,13,2,1,0,0,0,409.723,2734.6,0
1004,1,14,14,3,1,0,0,0,763.087,4843.7,4.006
1004,1,15,15,4,1,0,0,0,392.012,2747.53,1.368
1004,1,16,16,5,1,0,0,0,378.461,3266.1,0.32
1004,1,17,17,6,0,1,0,0,361.363,2963.5,0.984
1004,1,18,18,0,0,1,0,0,516.968,3583.8,0
1004,1,19,19,1,1,0,0,0,665.014,5109.34,0.494
1004,1,20,20,2,1,0,0,0,376.521,3398.1,0.47
1004,1,21,21,3,1,0,0,0,659.697,5471.6,6.522
1004,1,22,22,4,1,0,0,0,441.259,3187.54,2.468
1004,1,23,23,5,1,0,0,0,443.458,4228.8,0
1004,1,24,24,6,0,1,0,0,423.088,3586.2,0
1004,1,25,25,0,0,1,0,0,462.325,3600,1.286
1004,1,26,26,1,1,0,0,0,535.37,3768.6,0
1004,1,27,27,2,1,0,0,0,453.736,3860.63,1.006
1004,1,28,28,3,1,0,0,0,740.224,6867,2.548
1004,1,29,29,4,1,0,0,0,379.593,2962.93,0.302
1004,1,30,30,5,1,0,0,0,312.15,2781,0.448
1004,1,31,31,6,0,1,0,0,612.633,4427.62,1.49
1004,2,32,1,0,0,1,0,0,395.401,3726.9,0
1004,2,33,2,1,1,0,0,0,437.141,3724.43,1.484
1004,2,34,3,2,1,0,0,0,481.232,16069.9,0.998
1004,2,35,4,3,1,0,0,0,3.69,45.7,0.64
1004,2,36,5,4,1,0,0,0,535.483,3711.89,0.25
1004,2,37,6,5,1,0,0,0,502.711,4059.9,0
1004,2,38,7,6,0,1,0,0,394.282,3226.6,0
1004,2,39,8,0,0,1,0,0,365.124,3500.7,0.16
1004,2,40,9,1,1,0,0,0,699.217,7401.2,0
1004,2,41,10,2,1,0,0,0,565.161,5229.9,2.354
1004,2,42,11,3,1,0,0,0,650.794,8437.99,8.072
1004,2,43,12,4,1,0,0,0,483.72,4557.6,4.706
1004,2,44,13,5,1,0,0,0,582.79,6608.8,2.772
1004,2,45,15,0,1,0,0,0,622.749,7037.43,2.646
1004,2,46,16,1,1,0,0,0,1068.57,11571.1,1.474
1004,2,47,17,2,1,0,0,0,991.241,10792,1.074
1004,2,48,18,3,0,1,0,0,1119.826,14565.3,0.538
1004,2,49,19,4,0,1,0,0,144.62,1636.9,0
1004,2,50,20,5,0,1,0,0,216.371,1572.1,0
1004,2,51,21,6,0,1,0,0,347.484,3076,0
1004,2,52,22,0,0,1,0,0,336.836,2954.4,0.568
1004,2,53,23,1,0,1,0,0,203.818,2119.5,0.96
1004,2,54,24,2,0,1,0,0,347.491,3321.8,0
1004,2,55,25,3,1,0,0,0,334.596,2467.6,0
1004,2,56,26,4,1,0,0,0,238.172,1780.6,0
1004,2,57,27,5,1,0,0,0,260.414,2218.53,0.586
1004,2,58,28,6,0,1,0,0,323.34,2541.7,0
1004,3,59,1,0,0,1,0,0,393.339,3275.7,0
1004,3,60,2,1,1,0,0,0,257.396,2323.1,2.486
1004,3,61,3,2,1,0,0,0,272.533,2230.1,0.842
1004,3,62,4,3,1,0,0,0,580.537,4039.5,3.202
1004,3,63,5,4,1,0,0,0,259.11,2457.4,0.654
1004,3,64,6,5,1,0,0,0,408.884,2687.5,0.412
1004,3,65,7,6,0,1,0,0,294.036,2560.4,0.534
1004,3,66,8,0,0,1,0,0,369.808,2894.09,0.356
1004,3,67,9,1,1,0,0,0,470.988,3365.8,1.42
1004,3,68,10,2,1,0,0,0,234.747,2173.7,0.456
1004,3,69,11,3,1,0,0,0,447.045,3620.97,2.181
1004,3,70,12,4,1,0,0,0,412.542,2695.4,0.252
1004,3,71,13,5,1,0,0,0,316.531,2370.4,1.56
1004,3,72,14,6,0,1,0,0,412.448,3333.91,1.712
1004,3,73,15,0,0,1,0,0,314.87,2494.6,2.038
1004,3,74,16,1,1,0,0,0,375.9,2677.1,0.524
1004,3,75,17,2,1,0,0,0,298.923,2552.6,0
1004,3,76,18,3,1,0,0,0,619.049,4602.06,1.01
1004,3,77,19,4,1,0,0,0,345.444,2189.6,0
1004,3,78,20,5,1,0,0,0,263.36,2053.2,0
1004,3,79,21,6,0,1,0,0,422.42,3317,0.344
1004,3,80,22,0,0,1,0,0,396.745,2548.7,1.694
1004,3,81,23,1,1,0,0,0,433.24,3395.91,0
1004,3,82,24,2,1,0,0,0,358.99,3109.5,0.822
1004,3,83,25,3,1,0,0,0,552.98,4037.6,0
1004,3,84,26,4,1,0,0,0,342.005,2389.3,1.756
1004,3,85,27,5,1,0,0,0,311.506,2454.5,0.598
1004,3,86,28,6,0,1,0,0,404.482,2754.59,0.122
1004,3,87,29,0,0,1,0,0,308.909,2370.7,0.392
1004,3,88,30,1,1,0,0,0,466.357,3353.4,1.276
1004,4,89,1,3,1,0,0,0,553.174,4207.7,1.634
1004,4,90,2,4,1,0,0,0,291.085,2332.9,0.902
1004,4,91,3,5,1,0,0,0,421.934,3501.7,0
1004,4,92,4,6,0,1,0,0,463.395,3334.9,0.308
1004,4,93,5,0,0,1,0,0,337.948,2959.7,0
1004,4,94,6,1,0,1,0,0,321.168,2519.8,0.26
1004,4,95,7,2,1,0,0,0,518.155,3771.6,3.3
1004,4,96,8,3,1,0,0,0,594.033,4403.8,2.366
1004,4,97,10,5,1,0,0,0,271.787,2332.5,0.706
1004,4,98,11,6,0,1,0,0,444.929,3269.8,0
1004,4,99,12,0,0,1,0,0,448.021,3141.1,1.784
1004,4,100,13,1,1,0,0,0,373.342,2487.7,0
1004,4,101,14,2,1,0,0,0,471.896,3606,1.47
1004,4,102,15,3,1,0,0,0,673.339,4457.8,5.878
1004,4,103,17,5,1,0,0,0,447.278,3506.7,0.81
1004,4,104,18,6,0,1,0,0,437.197,3374.9,0.61
1004,4,105,19,0,0,1,0,0,336.153,2944.24,0.268
1004,4,106,20,1,1,0,0,0,547.973,4024.06,3.32
1004,4,107,21,2,1,0,0,0,349.244,2732.7,2.992
1004,4,108,22,3,1,0,0,0,769.743,5272.1,3.378
1004,4,109,23,4,1,0,0,0,340.991,3031.3,0.298
1004,4,110,24,5,1,0,0,0,455.355,3363.6,1.402
1004,4,111,25,6,0,1,0,0,417.543,2781.6,1.968
1004,4,112,26,0,0,1,0,0,583.925,4254.9,0.472
1004,4,113,27,1,1,0,0,0,366.354,2286.4,0.754
1004,4,114,28,2,1,0,0,0,333.049,2511,0
1004,4,115,29,3,1,0,0,0,890.964,5407.9,1.868
1004,4,116,30,4,1,0,0,0,452.245,3196.5,2.836
1005,1,1,1,4,0,1,0,0,339.666,2765.8,0
1005,1,2,2,5,0,1,0,0,427.571,3253.5,0
1005,1,3,3,6,0,1,0,0,317.01,2400,0
1005,1,4,4,0,0,1,0,0,369.653,2521.6,0
1005,1,5,5,1,1,0,0,0,365.401,3026.9,1.414
1005,1,6,6,2,1,0,0,0,461.141,3971.4,1
1005,1,7,7,3,1,0,0,0,575.251,5036.5,2.638
1005,1,8,8,4,1,0,0,0,400.031,3020.9,0
1005,1,9,9,5,1,0,0,0,383.712,2778.3,0
1005,1,10,10,6,0,1,0,0,461.974,3400.4,0
1005,1,11,11,0,0,1,0,0,513.89,3027.7,0.952
1005,1,12,12,1,1,0,0,0,493.047,3602.9,0
1005,1,13,13,2,1,0,0,0,409.723,2734.6,0
1005,1,14,14,3,1,0,0,0,763.087,4843.7,0
1005,1,15,15,4,1,0,0,0,392.012,2747.53,0
1005,1,16,16,5,1,0,0,0,378.461,3266.1,0
1005,1,17,17,6,0,1,0,0,361.363,2963.5,0
1005,1,18,18,0,0,1,0,0,516.968,3583.8,1
1005,1,19,19,1,1,0,0,0,665.014,5109.34,0
1005,1,20,20,2,1,0,0,0,376.521,3398.1,0
1005,1,21,21,3,1,0,0,0,659.697,5471.6,0
1005,1,22,22,4,1,0,0,0,441.259,3187.54,1
1005,1,23,23,5,1,0,0,0,443.458,4228.8,1.244
1005,1,24,24,6,0,1,0,0,423.088,3586.2,0
1005,1,25,25,0,0,1,0,0,462.325,3600,0
1005,1,26,26,1,1,0,0,0,535.37,3768.6,0
1005,1,27,27,2,1,0,0,0,453.736,3860.63,0
1005,1,28,28,3,1,0,0,0,740.224,6867,2.9
1005,1,29,29,4,1,0,0,0,379.593,2962.93,0
1005,1,30,30,5,1,0,0,0,312.15,2781,0.248
1005,1,31,31,6,0,1,0,0,612.633,4427.62,0
1005,2,32,1,0,0,1,0,0,395.401,3726.9,0.15
1005,2,33,2,1,1,0,0,0,437.141,3724.43,0
1005,2,34,3,2,1,0,0,0,481.232,16069.9,0
1005,2,35,4,3,1,0,0,0,3.69,45.7,0
1005,2,36,5,4,1,0,0,0,535.483,3711.89,0
1005,2,37,6,5,1,0,0,0,502.711,4059.9,0
1005,2,38,7,6,0,1,0,0,394.282,3226.6,0
1005,2,39,8,0,0,1,0,0,365.124,3500.7,0
1005,2,40,9,1,1,0,0,0,699.217,7401.2,0
1005,2,41,10,2,1,0,0,0,565.161,5229.9,0
1005,2,42,11,3,1,0,0,0,650.794,8437.99,0
1005,2,43,12,4,1,0,0,0,483.72,4557.6,0
1005,2,44,13,5,1,0,0,0,582.79,6608.8,0
1005,2,45,15,0,1,0,0,0,622.749,7037.43,0
1005,2,46,16,1,1,0,0,0,1068.57,11571.1,0
1005,2,47,17,2,1,0,0,0,991.241,10792,0
1005,2,48,18,3,0,1,0,0,1119.826,14565.3,0
1005,2,49,19,4,0,1,0,0,144.62,1636.9,0
1005,2,50,20,5,0,1,0,0,216.371,1572.1,0
1005,2,51,21,6,0,1,0,0,347.484,3076,0
1005,2,52,22,0,0,1,0,0,336.836,2954.4,0
1005,2,53,23,1,0,1,0,0,203.818,2119.5,0
1005,2,54,24,2,0,1,0,0,347.491,3321.8,0
1005,2,55,25,3,1,0,0,0,334.596,2467.6,0
1005,2,56,26,4,1,0,0,0,238.172,1780.6,0
1005,2,57,27,5,1,0,0,0,260.414,2218.53,0
1005,2,58,28,6,0,1,0,0,323.34,2541.7,0
1005,3,59,1,0,0,1,0,0,393.339,3275.7,0.596
1005,3,60,2,1,1,0,0,0,257.396,2323.1,0
1005,3,61,3,2,1,0,0,0,272.533,2230.1,0
1005,3,62,4,3,1,0,0,0,580.537,4039.5,0
1005,3,63,5,4,1,0,0,0,259.11,2457.4,0
1005,3,64,6,5,1,0,0,0,408.884,2687.5,0
1005,3,65,7,6,0,1,0,0,294.036,2560.4,0
1005,3,66,8,0,0,1,0,0,369.808,2894.09,0
1005,3,67,9,1,1,0,0,0,470.988,3365.8,0
1005,3,68,10,2,1,0,0,0,234.747,2173.7,0
1005,3,69,11,3,1,0,0,0,447.045,3620.97,0
1005,3,70,12,4,1,0,0,0,412.542,2695.4,0
1005,3,71,13,5,1,0,0,0,316.531,2370.4,0.452
1005,3,72,14,6,0,1,0,0,412.448,3333.91,0
1005,3,73,15,0,0,1,0,0,314.87,2494.6,0
1005,3,74,16,1,1,0,0,0,375.9,2677.1,0
1005,3,75,17,2,1,0,0,0,298.923,2552.6,0
1005,3,76,18,3,1,0,0,0,619.049,4602.06,0.832
1005,3,77,19,4,1,0,0,0,345.444,2189.6,0
1005,3,78,20,5,1,0,0,0,263.36,2053.2,0
1005,3,79,21,6,0,1,0,0,422.42,3317,0
1005,3,80,22,0,0,1,0,0,396.745,2548.7,0
1005,3,81,23,1,1,0,0,0,433.24,3395.91,0
1005,3,82,24,2,1,0,0,0,358.99,3109.5,0
1005,3,83,25,3,1,0,0,0,552.98,4037.6,2.124
1005,3,84,26,4,1,0,0,0,342.005,2389.3,0
1005,3,85,27,5,1,0,0,0,311.506,2454.5,0
1005,3,86,28,6,0,1,0,0,404.482,2754.59,0
1005,3,87,29,0,0,1,0,0,308.909,2370.7,0
1005,3,88,30,1,1,0,0,0,466.357,3353.4,0
1005,4,89,1,3,1,0,0,0,553.174,4207.7,0
1005,4,90,2,4,1,0,0,0,291.085,2332.9,0
1005,4,91,3,5,1,0,0,0,421.934,3501.7,0.572
1005,4,92,4,6,0,1,0,0,463.395,3334.9,0
1005,4,93,5,0,0,1,0,0,337.948,2959.7,0
1005,4,94,6,1,0,1,0,0,321.168,2519.8,0
1005,4,95,7,2,1,0,0,0,518.155,3771.6,1.082
1005,4,96,8,3,1,0,0,0,594.033,4403.8,0
1005,4,97,10,5,1,0,0,0,271.787,2332.5,0
1005,4,98,11,6,0,1,0,0,444.929,3269.8,0
1005,4,99,12,0,0,1,0,0,448.021,3141.1,0
1005,4,100,13,1,1,0,0,0,373.342,2487.7,0
1005,4,101,14,2,1,0,0,0,471.896,3606,0.568
1005,4,102,15,3,1,0,0,0,673.339,4457.8,0
1005,4,103,17,5,1,0,0,0,447.278,3506.7,0
1005,4,104,18,6,0,1,0,0,437.197,3374.9,0
1005,4,105,19,0,0,1,0,0,336.153,2944.24,0
