107,1.0,0.319923
108,1.0,0.219729
109,1.0,0.52312
110,0.0,0.0778566
111,0.0,0.0201016
112,0.0,0.0201016
113,0.0,0.0197009
1004,2.1497451691586242
1,1.0
2,1.0
3,0.0
4,3.0
5,1.0
6,0.0
7,3.0
8,3.0
9,1.0
10,2.0
11,0.0
12,1.0
13,1.0
14,7.0
15,6.0
16,0.0
17,0.0
18,3.0
19,0.0
20,2.0
21,5.0
22,2.0
23,1.0
24,2.0
25,0.0
26,3.0
27,2.0
28,1.0
29,1.0
30,0.0
31,0.0
32,1.0
33,0.0
34,3.0
35,9.0
36,6.0
37,4.0
38,0.0
39,3.0
40,3.0
41,2.0
42,1.0
43,0.0
44,0.0
45,0.0
46,1.0
47,2.0
48,0.0
49,0.0
50,0.0
51,1.0
52,0.0
53,0.0
54,5.0
55,2.0
56,4.0
57,1.0
58,1.0
59,1.0
60,1.0
61,2.0
62,1.0
63,5.0
64,1.0
65,2.0
66,3.0
67,3.0
68,1.0
69,0.0
70,1.0
71,0.0
72,0.0
73,1.0
74,4.0
75,0.0
76,1.0
77,0.0
78,3.0
79,1.0
80,1.0
81,1.0
82,2.0
83,0.0
84,3.0
85,2.0
86,0.0
87,1.0
88,0.0
89,1.0
90,7.0
91,4.0
92,0.0
93,1.0
94,0.0
95,3.0
96,0.0
97,4.0
98,5.0
99,0.0
100,2.0
101,2.0,1.7757
102,1.0,0.818618
103,7.0,0.923669
104,5.0,3.26447
105,6.0,5.6066
106,1.0,2.65594
107,1.0,0.0863563
108,3.0,0.478835
109,1.0,2.28414
110,2.0,1.41519
111,0.0,1.62719
112,4.0,3.18198
113,4.0,1.84007
1005,1.0218570516205818
1,0.0
2,0.0
3,0.0
4,2.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,1.0
12,0.0
13,0.0
14,0.0
15,1.0
16,2.0
17,0.0
18,0.0
19,0.0
20,0.0
21,4.0
22,0.0
23,1.0
24,0.0
25,1.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,1.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,1.0
66,0.0
67,0.0
68,0.0
69,0.0
70,2.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,1.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,1.0
87,0.0
88,0.0
89,0.0
90,3.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,1.0
98,0.0
99,0.0
100,0.0
101,0.0,0.0425041
102,0.0,0.575484
103,1.0,0.0843326
104,0.0,0.185688
105,1.0,0.701885
106,0.0,0.701885
107,0.0,0.904277
108,0.0,0.0692429
109,0.0,0.00627711
110,0.0,0.0111036
111,0.0,3.31094
112,0.0,0.0321445
113,0.0,0.0321445
1099,0.581765080675391
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,1.0
10,0.0
11,0.0
12,0.0
13,0.0
14,1.0
15,1.0
16,0.0
17,0.0
18,0.0
19,2.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,1.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,1.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,1.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,1.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,1.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0,0.0270793
102,0.0,0.00734428
103,0.0,0.00220123
104,0.0,0.850772
105,0.0,0.871326
106,0.0,0.0471091
107,0.0,0.0305761
108,0.0,0.123376
109,0.0,0.083686
110,0.0,1.6989
111,0.0,0.0588966
112,0.0,0.0217035
113,0.0,0.0217035
1101,1.7110680919754224
1,0.0
2,1.0
3,1.0
4,1.0
5,0.0
6,1.0
7,1.0
8,0.0
9,0.0
10,0.0
11,1.0
12,1.0
13,1.0
14,0.0
15,2.0
16,0.0
17,1.0
18,1.0
19,0.0
20,0.0
21,2.0
22,1.0
23,1.0
24,0.0
25,2.0
26,0.0
27,1.0
28,0.0
29,1.0
30,0.0
31,0.0
32,0.0
33,2.0
34,0.0
35,3.0
36,3.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,1.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,1.0
54,1.0
55,0.0
56,0.0
57,0.0
58,0.0
59,1.0
60,0.0
61,1.0
62,0.0
63,1.0
64,0.0
65,0.0
66,2.0
67,0.0
68,1.0
69,1.0
70,2.0
71,0.0
72,0.0
73,0.0
74,1.0
75,1.0
76,3.0
77,1.0
78,0.0
79,0.0
80,1.0
81,0.0
82,1.0
83,0.0
84,1.0
85,0.0
86,1.0
87,4.0
88,1.0
89,2.0
90,0.0
91,0.0
92,0.0
93,1.0
94,1.0
95,1.0
96,2.0
97,1.0
98,4.0
99,0.0
100,0.0
101,2.0,0.0762213
102,1.0,0.763188
103,0.0,0.892904
104,0.0,0.495658
105,6.0,1.20814
106,1.0,0.808356
107,0.0,0.567683
108,1.0,0.57661
109,0.0,0.685439
110,0.0,0.20474
111,2.0,0.988495
112,4.0,1.30422
113,0.0,0.979044
1102,1.4109662072285019
1,1.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,1.0
17,0.0
18,0.0
19,0.0
20,0.0
21,2.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,2.0
28,0.0
29,2.0
30,1.0
31,0.0
32,1.0
33,0.0
34,1.0
35,3.0
36,0.0
37,1.0
38,0.0
39,0.0
40,0.0
41,1.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,1.0
54,2.0
55,0.0
56,4.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,1.0
63,2.0
64,0.0
65,0.0
66,1.0
67,0.0
68,0.0
69,0.0
70,2.0
71,2.0
72,0.0
73,3.0
74,0.0
75,0.0
76,3.0
77,1.0
78,2.0
79,0.0
80,1.0
81,0.0
82,0.0
83,0.0
84,3.0
85,0.0
86,2.0
87,1.0
88,0.0
89,0.0
90,1.0
91,2.0
92,0.0
93,0.0
94,0.0
95,0.0
96,1.0
97,0.0
98,1.0
99,0.0
100,0.0
101,0.0,0.484886
102,0.0,-0.0349369
103,1.0,-0.155547
104,1.0,0.31785
105,3.0,0.364188
106,1.0,0.743692
107,0.0,1.27596
108,2.0,0.309407
109,0.0,-0.0877262
110,0.0,-0.200748
111,1.0,1.1173
112,4.0,0.499654
113,0.0,0.173836
1103,0.39537503237437027
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,1.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,1.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,2.0
21,0.0
22,0.0
23,0.0
24,0.0
25,1.0
26,4.0
27,3.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,1.0
35,0.0
36,0.0
37,0.0
38,0.0
39,1.0
40,0.0
41,1.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,1.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,1.0
67,0.0
68,0.0
69,1.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,7.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,1.0
96,1.0
97,0.0
98,1.0
99,0.0
100,0.0
101,0.0,0.0274583
102,0.0,0.12429
103,0.0,0.215785
104,0.0,0.554666
105,1.0,0.0574412
106,0.0,0.0184443
107,0.0,0.0182868
108,0.0,0.01687
109,0.0,-0.0235526
110,0.0,0.825475
111,1.0,0.705854
112,0.0,0.0615332
113,0.0,0.0105259
1201,26.912082195156724
1,87.0
2,63.0
3,63.0
4,94.0
5,110.0
6,85.0
7,85.0
8,88.0
9,103.0
10,82.0
11,111.0
12,139.0
13,128.0
14,142.0
15,106.0
16,82.0
17,75.0
18,95.0
19,111.0
20,102.0
21,161.0
22,75.0
23,84.0
24,99.0
25,68.0
26,109.0
27,88.0
28,2.0
29,74.0
30,75.0
31,77.0
32,73.0
33,115.0
34,78.0
35,81.0
36,93.0
37,67.0
38,0.0
39,95.0
40,125.0
41,109.0
42,122.0
43,14.0
44,17.0
45,46.0
46,55.0
47,42.0
48,88.0
49,81.0
50,52.0
51,74.0
52,50.0
53,80.0
54,91.0
55,78.0
56,85.0
57,67.0
58,64.0
59,37.0
60,72.0
61,90.0
62,77.0
63,99.0
64,89.0
65,95.0
66,148.0
67,68.0
68,84.0
69,85.0
70,124.0
71,86.0
72,43.0
73,59.0
74,73.0
75,105.0
76,66.0
77,111.0
78,68.0
79,54.0
80,72.0
81,40.0
82,99.0
83,0.0
84,145.0
85,60.0
86,81.0
87,91.0
88,68.0
89,58.0
90,86.0
91,105.0
92,0.0
93,72.0
94,92.0
95,89.0
96,100.0
97,83.0
98,112.0
99,0.0
100,92.0
101,93.0,85.4745
102,79.0,37.1494
103,109.0,117.522
104,82.0,114.854
105,148.0,106.641
106,83.0,85.7783
107,109.0,61.9434
108,78.0,69.18
109,111.0,81.2287
110,111.0,102.896
111,72.0,99.4123
112,116.0,101.208
113,50.0,72.8605
1202,4.292099619697683
1,6.0
2,14.0
3,4.0
4,10.0
5,8.0
6,18.0
7,9.0
8,8.0
9,10.0
10,7.0
11,8.0
12,20.0
13,16.0
14,12.0
15,12.0
16,10.0
17,8.0
18,13.0
19,4.0
20,11.0
21,15.0
22,13.0
23,5.0
24,5.0
25,8.0
26,13.0
27,11.0
28,1.0
29,14.0
30,7.0
31,16.0
32,10.0
33,14.0
34,9.0
35,13.0
36,11.0
37,4.0
38,0.0
39,6.0
40,10.0
41,10.0
42,7.0
43,0.0
44,1.0
45,1.0
46,0.0
47,0.0
48,6.0
49,4.0
50,1.0
51,4.0
52,10.0
53,6.0
54,9.0
55,5.0
56,3.0
57,4.0
58,4.0
59,2.0
60,8.0
61,15.0
62,4.0
63,11.0
64,7.0
65,3.0
66,14.0
67,7.0
68,12.0
69,5.0
70,9.0
71,2.0
72,6.0
73,2.0
74,4.0
75,9.0
76,4.0
77,14.0
78,9.0
79,2.0
80,10.0
81,4.0
82,7.0
83,0.0
84,16.0
85,4.0
86,6.0
87,6.0
88,6.0
89,6.0
90,8.0
91,13.0
92,0.0
93,4.0
94,9.0
95,11.0
96,5.0
97,7.0
98,5.0
99,0.0
100,3.0
101,7.0,2.20063
102,3.0,13.2574
103,9.0,14.3253
104,12.0,11.1711
105,9.0,5.88602
106,7.0,9.36147
107,6.0,7.77902
108,5.0,5.15767
109,8.0,4.45674
110,5.0,7.31407
111,5.0,11.2639
112,7.0,9.15561
113,7.0,5.60784
1203,9.423464097626173
1,34.0
2,26.0
3,30.0
4,21.0
5,18.0
6,23.0
7,42.0
8,19.0
9,27.0
10,25.0
11,33.0
12,42.0
13,37.0
14,52.0
15,26.0
16,28.0
17,33.0
18,30.0
19,34.0
20,16.0
21,43.0
22,13.0
23,30.0
24,20.0
25,33.0
26,27.0
27,19.0
28,0.0
29,16.0
30,31.0
31,24.0
32,23.0
33,32.0
34,24.0
35,20.0
36,29.0
37,23.0
38,0.0
39,27.0
40,35.0
41,27.0
42,42.0
43,5.0
44,11.0
45,10.0
46,13.0
47,9.0
48,21.0
49,20.0
50,14.0
51,13.0
52,25.0
53,25.0
54,21.0
55,5.0
56,40.0
57,17.0
58,24.0
59,19.0
60,27.0
61,26.0
62,24.0
63,54.0
64,29.0
65,26.0
66,34.0
67,35.0
68,33.0
69,38.0
70,84.0
71,26.0
72,21.0
73,26.0
74,17.0
75,51.0
76,31.0
77,50.0
78,16.0
79,21.0
80,23.0
81,17.0
82,34.0
83,0.0
84,37.0
85,32.0
86,29.0
87,15.0
88,16.0
89,11.0
90,36.0
91,49.0
92,0.0
93,18.0
94,27.0
95,44.0
96,27.0
97,57.0
98,57.0
99,0.0
100,35.0
101,36.0,23.4436
102,13.0,25.4194
103,26.0,37.5
104,26.0,37.2304
105,49.0,43.5324
106,33.0,21.8268
107,21.0,23.5288
108,21.0,24.1243
109,37.0,26.2583
110,32.0,23.2102
111,19.0,20.5427
112,53.0,38.2316
113,18.0,18.3522
1205,1.9161481690634157
1,2.0
2,1.0
3,0.0
4,0.0
5,3.0
6,0.0
7,3.0
8,2.0
9,2.0
10,4.0
11,1.0
12,6.0
13,2.0
14,6.0
15,4.0
16,8.0
17,3.0
18,2.0
19,2.0
20,1.0
21,3.0
22,1.0
23,1.0
24,2.0
25,4.0
26,1.0
27,0.0
28,0.0
29,2.0
30,3.0
31,0.0
32,1.0
33,0.0
34,2.0
35,4.0
36,2.0
37,5.0
38,0.0
39,1.0
40,0.0
41,0.0
42,1.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,1.0
51,0.0
52,0.0
53,0.0
54,3.0
55,1.0
56,0.0
57,0.0
58,0.0
59,0.0
60,1.0
61,6.0
62,2.0
63,2.0
64,0.0
65,0.0
66,1.0
67,1.0
68,2.0
69,0.0
70,5.0
71,3.0
72,3.0
73,0.0
74,1.0
75,1.0
76,0.0
77,1.0
78,1.0
79,0.0
80,0.0
81,0.0
82,2.0
83,0.0
84,4.0
85,0.0
86,2.0
87,0.0
88,0.0
89,0.0
90,2.0
91,2.0
92,0.0
93,0.0
94,1.0
95,0.0
96,1.0
97,0.0
98,2.0
99,0.0
100,0.0
101,2.0,2.42958
102,1.0,0.994892
103,0.0,2.9063
104,1.0,2.32255
105,1.0,4.33556
106,0.0,4.59227
107,1.0,0.877811
108,0.0,1.96772
109,1.0,1.63702
110,1.0,1.54418
111,2.0,1.72014
112,1.0,1.68091
113,1.0,1.07155
1301,1.5315795633686697
1,4.0
2,2.0
3,2.0
4,2.0
5,2.0
6,2.0
7,1.0
8,3.0
9,1.0
10,5.0
11,6.0
12,1.0
13,7.0
14,4.0
15,0.0
16,4.0
17,0.0
18,5.0
19,2.0
20,2.0
21,4.0
22,3.0
23,4.0
24,6.0
25,1.0
26,2.0
27,5.0
28,0.0
29,1.0
30,3.0
31,1.0
32,1.0
33,4.0
34,4.0
35,3.0
36,3.0
37,2.0
38,0.0
39,2.0
40,2.0
41,4.0
42,0.0
43,1.0
44,0.0
45,3.0
46,1.0
47,1.0
48,2.0
49,4.0
50,1.0
51,0.0
52,4.0
53,0.0
54,6.0
55,0.0
56,3.0
57,3.0
58,2.0
59,1.0
60,1.0
61,2.0
62,1.0
63,1.0
64,4.0
65,4.0
66,1.0
67,1.0
68,0.0
69,6.0
70,1.0
71,3.0
72,0.0
73,1.0
74,1.0
75,2.0
76,2.0
77,1.0
78,2.0
79,0.0
80,3.0
81,0.0
82,5.0
83,0.0
84,0.0
85,5.0
86,3.0
87,7.0
88,1.0
89,0.0
90,4.0
91,0.0
92,0.0
93,0.0
94,6.0
95,2.0
96,4.0
97,3.0
98,3.0
99,0.0
100,6.0
101,1.0,1.35528
102,2.0,2.78086
103,2.0,3.88799
104,4.0,3.80282
105,2.0,1.55515
106,2.0,2.04242
107,5.0,2.04242
108,3.0,0.961244
109,5.0,2.24346
110,1.0,2.01889
111,2.0,3.19448
112,3.0,3.03787
113,2.0,3.72824
1302,1.434862596796177
1,0.0
2,1.0
3,2.0
4,4.0
5,1.0
6,0.0
7,1.0
8,0.0
9,1.0
10,0.0
11,2.0
12,0.0
13,1.0
14,2.0
15,0.0
16,0.0
17,0.0
18,0.0
19,1.0
20,0.0
21,2.0
22,1.0
23,2.0
24,1.0
25,0.0
26,2.0
27,1.0
28,0.0
29,0.0
30,1.0
31,0.0
32,0.0
33,2.0
34,4.0
35,2.0
36,0.0
37,0.0
38,0.0
39,2.0
40,0.0
41,2.0
42,1.0
43,0.0
44,0.0
45,0.0
46,1.0
47,0.0
48,2.0
49,0.0
50,0.0
51,0.0
52,0.0
53,1.0
54,2.0
55,3.0
56,0.0
57,0.0
58,2.0
59,0.0
60,0.0
61,1.0
62,0.0
63,0.0
64,0.0
65,1.0
66,0.0
67,0.0
68,0.0
69,0.0
70,1.0
71,1.0
72,3.0
73,0.0
74,1.0
75,0.0
76,1.0
77,0.0
78,1.0
79,2.0
80,0.0
81,0.0
82,0.0
83,0.0
84,1.0
85,0.0
86,2.0
87,3.0
88,2.0
89,1.0
90,1.0
91,0.0
92,0.0
93,2.0
94,1.0
95,0.0
96,0.0
97,1.0
98,0.0
99,0.0
100,1.0
101,0.0,0.014934
102,0.0,1.01426
103,2.0,1.00775
104,1.0,1.10773
105,1.0,0.371457
106,0.0,0.0495128
107,1.0,0.886957
108,1.0,-0.0899073
109,5.0,0.410011
110,0.0,0.298982
111,0.0,0.903305
112,0.0,1.07592
113,1.0,0.897328
1306,0.8214277154991396
1,0.0
2,0.0
3,0.0
4,1.0
5,0.0
6,1.0
7,0.0
8,3.0
9,2.0
10,0.0
11,0.0
12,2.0
13,1.0
14,1.0
15,3.0
16,1.0
17,1.0
18,0.0
19,0.0
20,1.0
21,3.0
22,1.0
23,1.0
24,1.0
25,0.0
26,1.0
27,0.0
28,1.0
29,0.0
30,1.0
31,1.0
32,0.0
33,0.0
34,1.0
35,0.0
36,0.0
37,0.0
38,0.0
39,1.0
40,0.0
41,1.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,1.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,1.0
63,0.0
64,1.0
65,0.0
66,0.0
67,0.0
68,0.0
69,1.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,1.0
81,0.0
82,2.0
83,0.0
84,8.0
85,0.0
86,0.0
87,0.0
88,0.0
89,3.0
90,1.0
91,0.0
92,0.0
93,0.0
94,0.0
95,1.0
96,0.0
97,1.0
98,2.0
99,0.0
100,0.0
101,1.0,0.131709
102,1.0,0.115399
103,0.0,0.813736
104,0.0,0.956424
105,2.0,1.15667
106,0.0,0.404061
107,0.0,0.845475
108,0.0,0.460472
109,0.0,-0.0416458
110,0.0,0.839394
111,1.0,2.16667
112,1.0,1.86598
113,2.0,0.980383
1308,3.213657688047209
1,3.0
2,3.0
3,3.0
4,5.0
5,8.0
6,5.0
7,5.0
8,5.0
9,4.0
10,4.0
11,4.0
12,2.0
13,2.0
14,2.0
15,3.0
16,1.0
17,1.0
18,1.0
19,2.0
20,0.0
21,5.0
22,4.0
23,3.0
24,3.0
25,6.0
26,5.0
27,2.0
28,0.0
29,5.0
30,8.0
31,5.0
32,4.0
33,4.0
34,5.0
35,2.0
36,4.0
37,1.0
38,0.0
39,6.0
40,1.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,1.0
51,3.0
52,2.0
53,8.0
54,3.0
55,11.0
56,4.0
57,6.0
58,7.0
59,4.0
60,6.0
61,3.0
62,7.0
63,5.0
64,7.0
65,6.0
66,6.0
67,6.0
68,4.0
69,5.0
70,14.0
71,3.0
72,7.0
73,7.0
74,3.0
75,3.0
76,5.0
77,4.0
78,1.0
79,2.0
80,3.0
81,2.0
82,9.0
83,0.0
84,3.0
85,4.0
86,7.0
87,3.0
88,4.0
89,2.0
90,9.0
91,6.0
92,0.0
93,3.0
94,11.0
95,0.0
96,5.0
97,2.0
98,3.0
99,0.0
100,4.0
101,8.0,1.96223
102,1.0,1.38198
103,4.0,2.21119
104,4.0,2.45031
105,6.0,2.87432
106,8.0,2.51767
107,5.0,1.79877
108,2.0,1.39844
109,5.0,1.34099
110,5.0,1.02535
111,2.0,3.42878
112,3.0,4.86579
113,1.0,3.62917
1501,2.0846925840616413
1,2.0
2,3.0
3,1.0
4,3.0
5,6.0
6,0.0
7,7.0
8,0.0
9,2.0
10,0.0
11,0.0
12,3.0
13,2.0
14,2.0
15,5.0
16,5.0
17,0.0
18,2.0
19,2.0
20,2.0
21,3.0
22,12.0
23,3.0
24,1.0
25,1.0
26,2.0
27,5.0
28,0.0
29,7.0
30,2.0
31,4.0
32,7.0
33,1.0
34,4.0
35,2.0
36,2.0
37,5.0
38,0.0
39,3.0
40,10.0
41,4.0
42,10.0
43,1.0
44,2.0
45,0.0
46,2.0
47,2.0
48,6.0
49,3.0
50,0.0
51,4.0
52,1.0
53,0.0
54,0.0
55,1.0
56,2.0
57,1.0
58,2.0
59,0.0
60,6.0
61,3.0
62,4.0
63,3.0
64,5.0
65,5.0
66,5.0
67,2.0
68,1.0
69,1.0
70,3.0
71,4.0
72,2.0
73,2.0
74,3.0
75,3.0
76,4.0
77,3.0
78,4.0
79,2.0
80,1.0
81,2.0
82,3.0
83,0.0
84,6.0
85,2.0
86,2.0
87,5.0
88,1.0
89,0.0
90,2.0
91,4.0
92,0.0
93,2.0
94,5.0
95,2.0
96,3.0
97,1.0
98,3.0
99,0.0
100,2.0
101,0.0,0.284279
102,5.0,1.73586
103,5.0,2.75412
104,5.0,1.88476
105,3.0,3.0605
106,3.0,3.0605
107,2.0,3.97893
108,0.0,0.685655
109,5.0,2.42226
110,4.0,2.84163
111,5.0,2.84163
112,5.0,8.64226
113,2.0,2.84163
1502,0.4334379815941571
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,1.0
10,0.0
11,0.0
12,0.0
13,0.0
14,1.0
15,1.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,1.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,1.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,1.0
87,1.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,2.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,2.0
101,0.0,0.0232141
102,0.0,0.146716
103,0.0,0.00721031
104,0.0,0.21119
105,0.0,0.64306
106,0.0,0.0410002
107,0.0,-0.0214937
108,0.0,0.0232141
109,0.0,0.0169926
110,1.0,0.0169926
111,1.0,0.0123274
112,0.0,0.131216
113,0.0,-0.0075711
1503,0.8357453697875573
1,2.0
2,1.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,3.0
9,0.0
10,0.0
11,0.0
12,3.0
13,0.0
14,0.0
15,1.0
16,1.0
17,0.0
18,0.0
19,0.0
20,0.0
21,2.0
22,1.0
23,0.0
24,0.0
25,1.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,1.0
32,1.0
33,2.0
34,2.0
35,1.0
36,0.0
37,2.0
38,0.0
39,1.0
40,1.0
41,1.0
42,1.0
43,0.0
44,0.0
45,1.0
46,0.0
47,2.0
48,0.0
49,0.0
50,0.0
51,0.0
52,1.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
