±àÂë,¿Í»§Á¿
1203,33.0,27.0,18.0,21.0,32.0,37.0,24.0,34.0,26.0,30.0,21.0,18.0,23.0,42.0,19.0,27.0,25.0,33.0,42.0,37.0,52.0,26.0,28.0,33.0,30.0,34.0,16.0,43.0,13.0,30.0,20.0,33.0,27.0,19.0,0.0,16.0,31.0,24.0,23.0,32.0,24.0,20.0,29.0,23.0,25.0,27.0,35.0,27.0,42.0,5.0,11.0,10.0,13.0,9.0,21.0,20.0,14.0,13.0,25.0,25.0,21.0,5.0,40.0,17.0,24.0,19.0,27.0,26.0,24.0,54.0,29.0,26.0,34.0,35.0,33.0,38.0,84.0,26.0,21.0,26.0,17.0,51.0,31.0,50.0,16.0,21.0,23.0,17.0,34.0,36.0,37.0,32.0,29.0,15.0,16.0,11.0,36.0,49.0,34.0,18.0,27.0,44.0,27.0,57.0,57.0,46.0,35.0,36.0,13.0,26.0,26.0,49.0,33.0,21.0,21.0,37.0,32.0,19.0,53.0,18.0
1205,1.0,1.0,1.0,3.0,1.0,4.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,3.0,2.0,2.0,4.0,1.0,6.0,2.0,6.0,4.0,8.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,2.0,4.0,2.0,5.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,5.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0
1301,2.0,4.0,1.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,5.0,6.0,1.0,7.0,4.0,0.0,4.0,0.0,5.0,2.0,2.0,4.0,3.0,4.0,6.0,1.0,2.0,5.0,0.0,1.0,3.0,1.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0,4.0,1.0,0.0,4.0,0.0,6.0,0.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,6.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,3.0,0.0,5.0,2.0,0.0,5.0,3.0,7.0,1.0,0.0,4.0,0.0,0.0,0.0,6.0,2.0,4.0,3.0,3.0,4.0,6.0,1.0,2.0,2.0,4.0,2.0,2.0,5.0,3.0,5.0,1.0,2.0,3.0,2.0
1302,2.0,0.0,3.0,0.0,0.0,1.0,5.0,0.0,1.0,2.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0
1306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,8.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
1308,6.0,2.0,4.0,2.0,5.0,0.0,4.0,3.0,3.0,3.0,5.0,8.0,5.0,5.0,5.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,0.0,5.0,4.0,3.0,3.0,6.0,5.0,2.0,0.0,5.0,8.0,5.0,4.0,4.0,5.0,2.0,4.0,1.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,8.0,3.0,11.0,4.0,6.0,7.0,4.0,6.0,3.0,7.0,5.0,7.0,6.0,6.0,6.0,4.0,5.0,14.0,3.0,7.0,7.0,3.0,3.0,5.0,4.0,1.0,2.0,3.0,2.0,9.0,6.0,3.0,4.0,7.0,3.0,4.0,2.0,9.0,6.0,4.0,3.0,11.0,0.0,5.0,2.0,3.0,4.0,4.0,8.0,1.0,4.0,4.0,6.0,8.0,5.0,2.0,5.0,5.0,2.0,3.0,1.0
1501,1.0,2.0,3.0,2.0,1.0,3.0,6.0,2.0,3.0,1.0,3.0,6.0,0.0,7.0,0.0,2.0,0.0,0.0,3.0,2.0,2.0,5.0,5.0,0.0,2.0,2.0,2.0,3.0,12.0,3.0,1.0,1.0,2.0,5.0,0.0,7.0,2.0,4.0,7.0,1.0,4.0,2.0,2.0,5.0,4.0,3.0,10.0,4.0,10.0,1.0,2.0,0.0,2.0,2.0,6.0,3.0,0.0,4.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,6.0,3.0,4.0,3.0,5.0,5.0,5.0,2.0,1.0,1.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,1.0,2.0,3.0,4.0,6.0,2.0,2.0,5.0,1.0,0.0,2.0,4.0,3.0,2.0,5.0,2.0,3.0,1.0,3.0,2.0,2.0,0.0,5.0,5.0,5.0,3.0,3.0,2.0,0.0,5.0,4.0,5.0,5.0,2.0
1502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1503,1.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1505,9.0,7.0,5.0,2.0,8.0,5.0,13.0,13.0,10.0,5.0,8.0,8.0,10.0,14.0,8.0,3.0,8.0,13.0,16.0,9.0,13.0,7.0,16.0,11.0,11.0,10.0,8.0,12.0,7.0,7.0,14.0,6.0,12.0,11.0,0.0,9.0,10.0,13.0,10.0,8.0,11.0,11.0,10.0,12.0,11.0,10.0,12.0,8.0,21.0,3.0,1.0,7.0,6.0,6.0,14.0,9.0,5.0,8.0,7.0,6.0,4.0,6.0,9.0,1.0,9.0,6.0,6.0,6.0,7.0,9.0,13.0,7.0,15.0,8.0,5.0,12.0,6.0,6.0,6.0,12.0,8.0,12.0,4.0,11.0,10.0,6.0,17.0,13.0,12.0,12.0,11.0,7.0,13.0,18.0,10.0,7.0,10.0,16.0,19.0,22.0,10.0,14.0,9.0,22.0,25.0,18.0,12.0,12.0,8.0,12.0,14.0,19.0,13.0,13.0,11.0,17.0,13.0,16.0,26.0,19.0
1507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1508,1.0,1.0,1.0,2.0,4.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,3.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,2.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1510,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,4.0,4.0,13.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,3.0
1511,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1512,0.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,2.0,1.0,0.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0
1513,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1515,2.0,3.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
