1001,6,13,0,0.0,6.0
1001,7,14,0,0.0,10.0
1001,8,15,0,0.0,9.0
1001,9,16,0,0.0,6.0
1001,10,17,0,0.0,11.0
1001,4,18,0,0.0,20.0
1001,5,19,0,0.0,5.0
1001,6,20,0,0.0,3.0
1001,7,21,0,0.0,1.0
1001,8,22,0,0.0,4.0
1001,9,23,0,0.0,2.0
1001,10,24,0,0.0,6.0
1001,4,25,0,0.0,22.0
1001,5,26,0,0.0,7.0
1001,6,27,0,0.0,3.0
1001,7,28,0,0.0,3.0
1001,8,29,0,0.0,5.0
1001,9,30,0,0.0,6.0
1001,10,31,0,0.0,12.0
1001,4,1,0,0.0,17.0
1001,5,2,0,0.0,10.0
1001,6,3,1,0.0,5.0
1001,7,4,1,0.0,9.0
1001,8,5,1,0.0,7.0
1001,9,6,0,0.0,7.0
1001,10,7,0,0.0,10.0
1001,4,8,0,0.0,13.0
1001,5,9,0,0.0,10.0
1001,6,10,0,0.0,8.0
1002,5,1,1,0.0,0.0
1002,6,2,1,0.0,0.0
1002,7,3,0,0.0,0.0
1002,8,4,0,0.0,0.0
1002,9,5,0,0.0,1.0
1002,10,6,0,0.0,0.0
1002,4,7,0,0.0,1.0
1002,5,8,0,0.0,1.0
1002,6,9,0,0.0,0.0
1002,7,10,0,0.0,0.0
1002,8,11,0,0.0,0.0
1002,9,12,0,0.0,0.0
1002,10,13,0,0.0,0.0
1002,4,14,0,0.0,0.0
1002,5,15,0,0.0,0.0
1002,6,16,0,0.0,0.0
1002,7,17,0,0.0,0.0
1002,8,18,0,0.0,0.0
1002,9,19,0,0.0,0.0
1002,10,20,0,0.0,0.0
1002,4,21,0,0.0,0.0
1002,5,22,0,0.0,0.0
1002,6,23,0,0.0,1.0
1002,7,24,0,0.0,0.0
1002,8,25,0,0.0,1.0
1002,9,26,0,0.0,0.0
1002,10,27,0,0.0,0.0
1002,4,28,0,0.0,0.0
1002,5,29,0,0.0,0.0
1002,6,30,0,0.0,0.0
1002,7,31,0,0.0,1.0
1002,8,1,0,0.0,2.0
1002,9,2,0,0.0,0.0
1002,10,3,0,0.0,0.0
1002,4,4,0,0.0,0.0
1002,5,5,0,0.0,0.0
1002,6,6,0,0.0,1.0
1002,7,7,0,0.0,0.0
1002,8,8,0,0.0,0.0
1002,9,9,0,0.0,0.0
1002,10,10,1,0.0,2.0
1002,4,11,0,0.0,2.0
1002,5,12,0,0.0,0.0
1002,6,13,1,0.0,2.0
1002,7,14,0,0.0,2.0
1002,8,15,0,0.0,1.0
1002,9,16,0,0.0,2.0
1002,10,17,1,0.0,0.0
1002,4,18,1,0.0,0.0
1002,5,19,1,0.0,0.0
1002,6,20,1,0.0,0.0
1002,7,21,1,0.0,0.0
1002,8,22,1,0.0,1.0
1002,9,23,1,0.0,0.0
1002,10,24,1,0.0,0.0
1002,4,25,1,0.0,0.0
1002,5,26,1,0.0,0.0
1002,6,27,1,0.0,0.0
1002,7,28,1,0.0,0.0
1002,8,1,1,0.0,0.0
1002,9,2,1,0.0,0.0
1002,10,3,1,0.0,0.0
1002,4,4,1,0.0,0.0
1002,5,5,0,0.0,0.0
1002,6,6,0,0.0,0.0
1002,7,7,0,0.0,0.0
1002,8,8,0,0.0,0.0
1002,9,9,0,0.0,0.0
1002,10,10,0,0.0,0.0
1002,4,11,0,0.0,1.0
1002,5,12,0,0.0,0.0
1002,6,13,0,0.0,0.0
1002,7,14,0,0.0,0.0
1002,8,15,0,0.0,0.0
1002,9,16,0,0.0,0.0
1002,10,17,0,0.0,0.0
1002,4,18,0,0.0,0.0
1002,5,19,0,0.0,0.0
1002,6,20,0,0.0,0.0
1002,7,21,0,0.0,0.0
1002,8,22,0,0.0,0.0
1002,9,23,0,0.0,0.0
1002,10,24,0,0.0,0.0
1002,4,25,0,0.0,1.0
1002,5,26,0,0.0,0.0
1002,6,27,0,0.0,0.0
1002,7,28,0,0.0,0.0
1002,8,29,0,0.0,0.0
1002,9,30,0,0.0,1.0
1002,10,31,0,0.0,2.0
1002,4,1,0,0.0,2.0
1002,5,2,0,0.0,0.0
1002,6,3,1,0.0,0.0
1002,7,4,1,0.0,0.0
1002,8,5,1,0.0,2.0
1002,9,6,0,0.0,0.0
1002,10,7,0,0.0,0.0
1002,4,8,0,0.0,0.0
1002,5,9,0,0.0,0.0
1002,6,10,0,0.0,0.0
1004,5,1,1,0.0,1.0
1004,6,2,1,0.0,3.0
1004,7,3,0,0.0,3.0
1004,8,4,0,0.0,2.0
1004,9,5,0,0.0,1.0
1004,10,6,0,0.0,1.0
1004,4,7,0,0.0,6.0
1004,5,8,0,0.0,1.0
1004,6,9,0,0.0,1.0
1004,7,10,0,0.0,0.0
1004,8,11,0,0.0,3.0
1004,9,12,0,0.0,1.0
1004,10,13,0,0.0,0.0
1004,4,14,0,0.0,3.0
1004,5,15,0,0.0,3.0
1004,6,16,0,0.0,1.0
1004,7,17,0,0.0,2.0
1004,8,18,0,0.0,0.0
1004,9,19,0,0.0,1.0
1004,10,20,0,0.0,1.0
1004,4,21,0,0.0,7.0
1004,5,22,0,0.0,6.0
1004,6,23,0,0.0,0.0
1004,7,24,0,0.0,0.0
1004,8,25,0,0.0,3.0
1004,9,26,0,0.0,0.0
1004,10,27,0,0.0,2.0
1004,4,28,0,0.0,5.0
1004,5,29,0,0.0,2.0
1004,6,30,0,0.0,1.0
1004,7,31,0,0.0,2.0
1004,8,1,0,0.0,0.0
1004,9,2,0,0.0,3.0
1004,10,3,0,0.0,2.0
1004,4,4,0,0.0,1.0
1004,5,5,0,0.0,1.0
1004,6,6,0,0.0,0.0
1004,7,7,0,0.0,0.0
1004,8,8,0,0.0,1.0
1004,9,9,0,0.0,0.0
1004,10,10,1,0.0,3.0
1004,4,11,0,0.0,9.0
1004,5,12,0,0.0,6.0
1004,6,13,1,0.0,4.0
1004,7,14,0,0.0,4.0
1004,8,15,0,0.0,3.0
1004,9,16,0,0.0,3.0
1004,10,17,1,0.0,2.0
1004,4,18,1,0.0,1.0
1004,5,19,1,0.0,0.0
1004,6,20,1,0.0,0.0
1004,7,21,1,0.0,0.0
1004,8,22,1,0.0,1.0
1004,9,23,1,0.0,2.0
1004,10,24,1,0.0,0.0
1004,4,25,1,0.0,0.0
1004,5,26,1,0.0,0.0
1004,6,27,1,0.0,1.0
1004,7,28,1,0.0,0.0
1004,8,1,1,0.0,0.0
1004,9,2,1,0.0,5.0
1004,10,3,1,0.0,2.0
1004,4,4,1,0.0,4.0
1004,5,5,0,0.0,1.0
1004,6,6,0,0.0,1.0
1004,7,7,0,0.0,1.0
1004,8,8,0,0.0,1.0
1004,9,9,0,0.0,2.0
1004,10,10,0,0.0,1.0
1004,4,11,0,0.0,5.0
1004,5,12,0,0.0,1.0
1004,6,13,0,0.0,2.0
1004,7,14,0,0.0,3.0
1004,8,15,0,0.0,3.0
1004,9,16,0,0.0,1.0
1004,10,17,0,0.0,0.0
1004,4,18,0,0.0,1.0
1004,5,19,0,0.0,0.0
1004,6,20,0,0.0,0.0
1004,7,21,0,0.0,1.0
1004,8,22,0,0.0,4.0
1004,9,23,0,0.0,0.0
1004,10,24,0,0.0,1.0
1004,4,25,0,0.0,0.0
1004,5,26,0,0.0,3.0
1004,6,27,0,0.0,1.0
1004,7,28,0,0.0,1.0
1004,8,29,0,0.0,1.0
1004,9,30,0,0.0,2.0
1004,10,31,0,0.0,2.0
1004,4,1,0,0.0,3.0
1004,5,2,0,0.0,2.0
1004,6,3,1,0.0,0.0
1004,7,4,1,0.0,1.0
1004,8,5,1,0.0,0.0
1004,9,6,0,0.0,1.0
1004,10,7,0,0.0,7.0
1004,4,8,0,0.0,4.0
1004,5,9,0,0.0,2.0
1004,6,10,0,0.0,1.0
1005,5,1,1,0.0,0.0
1005,6,2,1,0.0,0.0
1005,7,3,0,0.0,0.0
1005,8,4,0,0.0,0.0
1005,9,5,0,0.0,2.0
1005,10,6,0,0.0,1.0
1005,4,7,0,0.0,3.0
1005,5,8,0,0.0,0.0
1005,6,9,0,0.0,0.0
1005,7,10,0,0.0,0.0
1005,8,11,0,0.0,2.0
1005,9,12,0,0.0,0.0
1005,10,13,0,0.0,0.0
1005,4,14,0,0.0,0.0
1005,5,15,0,0.0,0.0
1005,6,16,0,0.0,0.0
1005,7,17,0,0.0,0.0
1005,8,18,0,0.0,1.0
1005,9,19,0,0.0,0.0
1005,10,20,0,0.0,0.0
1005,4,21,0,0.0,0.0
1005,5,22,0,0.0,1.0
1005,6,23,0,0.0,2.0
1005,7,24,0,0.0,0.0
1005,8,25,0,0.0,0.0
1005,9,26,0,0.0,0.0
1005,10,27,0,0.0,0.0
1005,4,28,0,0.0,4.0
1005,5,29,0,0.0,0.0
1005,6,30,0,0.0,1.0
1005,7,31,0,0.0,0.0
1005,8,1,0,0.0,1.0
1005,9,2,0,0.0,0.0
1005,10,3,0,0.0,0.0
1005,4,4,0,0.0,0.0
1005,5,5,0,0.0,0.0
1005,6,6,0,0.0,0.0
1005,7,7,0,0.0,0.0
1005,8,8,0,0.0,0.0
1005,9,9,0,0.0,0.0
1005,10,10,1,0.0,0.0
1005,4,11,0,0.0,0.0
1005,5,12,0,0.0,0.0
1005,6,13,1,0.0,0.0
1005,7,14,0,0.0,0.0
1005,8,15,0,0.0,0.0
1005,9,16,0,0.0,0.0
1005,10,17,1,0.0,0.0
1005,4,18,1,0.0,0.0
1005,5,19,1,0.0,0.0
1005,6,20,1,0.0,0.0
1005,7,21,1,0.0,0.0
1005,8,22,1,0.0,0.0
1005,9,23,1,0.0,0.0
1005,10,24,1,0.0,0.0
1005,4,25,1,0.0,0.0
1005,5,26,1,0.0,0.0
1005,6,27,1,0.0,0.0
1005,7,28,1,0.0,0.0
1005,8,1,1,0.0,1.0
1005,9,2,1,0.0,0.0
1005,10,3,1,0.0,0.0
1005,4,4,1,0.0,0.0
1005,5,5,0,0.0,0.0
1005,6,6,0,0.0,0.0
1005,7,7,0,0.0,0.0
1005,8,8,0,0.0,0.0
1005,9,9,0,0.0,0.0
1005,10,10,0,0.0,0.0
1005,4,11,0,0.0,0.0
1005,5,12,0,0.0,0.0
1005,6,13,0,0.0,1.0
1005,7,14,0,0.0,0.0
1005,8,15,0,0.0,0.0
1005,9,16,0,0.0,0.0
1005,10,17,0,0.0,0.0
1005,4,18,0,0.0,2.0
1005,5,19,0,0.0,0.0
1005,6,20,0,0.0,0.0
1005,7,21,0,0.0,0.0
1005,8,22,0,0.0,0.0
1005,9,23,0,0.0,0.0
1005,10,24,0,0.0,0.0
1005,4,25,0,0.0,1.0
1005,5,26,0,0.0,0.0
1005,6,27,0,0.0,0.0
1005,7,28,0,0.0,0.0
1005,8,29,0,0.0,0.0
1005,9,30,0,0.0,0.0
1005,10,31,0,0.0,0.0
1005,4,1,0,0.0,0.0
1005,5,2,0,0.0,0.0
1005,6,3,1,0.0,1.0
1005,7,4,1,0.0,0.0
1005,8,5,1,0.0,0.0
1005,9,6,0,0.0,0.0
1005,10,7,0,0.0,3.0
1005,4,8,0,0.0,0.0
1005,5,9,0,0.0,0.0
1005,6,10,0,0.0,0.0
1099,5,1,1,0.0,0.0
1099,6,2,1,0.0,0.0
1099,7,3,0,0.0,0.0
1099,8,4,0,0.0,0.0
1099,9,5,0,0.0,0.0
1099,10,6,0,0.0,0.0
1099,4,7,0,0.0,0.0
1099,5,8,0,0.0,0.0
1099,6,9,0,0.0,0.0
1099,7,10,0,0.0,0.0
1099,8,11,0,0.0,0.0
1099,9,12,0,0.0,0.0
1099,10,13,0,0.0,0.0
1099,4,14,0,0.0,0.0
1099,5,15,0,0.0,0.0
1099,6,16,0,0.0,1.0
1099,7,17,0,0.0,0.0
1099,8,18,0,0.0,0.0
1099,9,19,0,0.0,0.0
1099,10,20,0,0.0,0.0
1099,4,21,0,0.0,1.0
1099,5,22,0,0.0,1.0
1099,6,23,0,0.0,0.0
1099,7,24,0,0.0,0.0
1099,8,25,0,0.0,0.0
1099,9,26,0,0.0,2.0
1099,10,27,0,0.0,0.0
1099,4,28,0,0.0,0.0
1099,5,29,0,0.0,0.0
1099,6,30,0,0.0,0.0
1099,7,31,0,0.0,0.0
1099,8,1,0,0.0,0.0
1099,9,2,0,0.0,0.0
1099,10,3,0,0.0,0.0
1099,4,4,0,0.0,0.0
1099,5,5,0,0.0,0.0
1099,6,6,0,0.0,0.0
1099,7,7,0,0.0,0.0
1099,8,8,0,0.0,0.0
1099,9,9,0,0.0,0.0
1099,10,10,1,0.0,0.0
1099,4,11,0,0.0,0.0
1099,5,12,0,0.0,0.0
1099,6,13,1,0.0,0.0
1099,7,14,0,0.0,0.0
1099,8,15,0,0.0,0.0
1099,9,16,0,0.0,0.0
1099,10,17,1,0.0,0.0
1099,4,18,1,0.0,0.0
1099,5,19,1,0.0,0.0
1099,6,20,1,0.0,0.0
1099,7,21,1,0.0,1.0
1099,8,22,1,0.0,0.0
1099,9,23,1,0.0,0.0
1099,10,24,1,0.0,0.0
1099,4,25,1,0.0,0.0
1099,5,26,1,0.0,0.0
1099,6,27,1,0.0,0.0
1099,7,28,1,0.0,1.0
1099,8,1,1,0.0,0.0
1099,9,2,1,0.0,0.0
1099,10,3,1,0.0,0.0
1099,4,4,1,0.0,0.0
1099,5,5,0,0.0,0.0
1099,6,6,0,0.0,0.0
1099,7,7,0,0.0,0.0
1099,8,8,0,0.0,0.0
1099,9,9,0,0.0,0.0
1099,10,10,0,0.0,0.0
1099,4,11,0,0.0,0.0
1099,5,12,0,0.0,1.0
1099,6,13,0,0.0,0.0
1099,7,14,0,0.0,0.0
1099,8,15,0,0.0,0.0
1099,9,16,0,0.0,0.0
1099,10,17,0,0.0,0.0
1099,4,18,0,0.0,0.0
1099,5,19,0,0.0,0.0
1099,6,20,0,0.0,0.0
1099,7,21,0,0.0,0.0
1099,8,22,0,0.0,0.0
1099,9,23,0,0.0,0.0
1099,10,24,0,0.0,0.0
1099,4,25,0,0.0,0.0
1099,5,26,0,0.0,0.0
1099,6,27,0,0.0,0.0
1099,7,28,0,0.0,0.0
1099,8,29,0,0.0,0.0
1099,9,30,0,0.0,1.0
1099,10,31,0,0.0,0.0
1099,4,1,0,0.0,0.0
1099,5,2,0,0.0,0.0
1099,6,3,1,0.0,0.0
1099,7,4,1,0.0,0.0
1099,8,5,1,0.0,0.0
1099,9,6,0,0.0,0.0
1099,10,7,0,0.0,0.0
1099,4,8,0,0.0,0.0
1099,5,9,0,0.0,0.0
1099,6,10,0,0.0,0.0
1101,5,1,1,0.0,1.0
1101,6,2,1,0.0,0.0
1101,7,3,0,0.0,0.0
1101,8,4,0,0.0,0.0
1101,9,5,0,0.0,0.0
1101,10,6,0,0.0,0.0
1101,4,7,0,0.0,2.0
1101,5,8,0,0.0,0.0
1101,6,9,0,0.0,1.0
1101,7,10,0,0.0,1.0
1101,8,11,0,0.0,1.0
1101,9,12,0,0.0,0.0
1101,10,13,0,0.0,1.0
1101,4,14,0,0.0,1.0
1101,5,15,0,0.0,0.0
1101,6,16,0,0.0,0.0
1101,7,17,0,0.0,0.0
1101,8,18,0,0.0,1.0
1101,9,19,0,0.0,1.0
1101,10,20,0,0.0,1.0
1101,4,21,0,0.0,0.0
1101,5,22,0,0.0,2.0
1101,6,23,0,0.0,0.0
1101,7,24,0,0.0,1.0
1101,8,25,0,0.0,1.0
1101,9,26,0,0.0,0.0
1101,10,27,0,0.0,0.0
1101,4,28,0,0.0,2.0
1101,5,29,0,0.0,1.0
1101,6,30,0,0.0,1.0
1101,7,31,0,0.0,0.0
1101,8,1,0,0.0,2.0
1101,9,2,0,0.0,0.0
1101,10,3,0,0.0,1.0
1101,4,4,0,0.0,0.0
1101,5,5,0,0.0,1.0
1101,6,6,0,0.0,0.0
1101,7,7,0,0.0,0.0
1101,8,8,0,0.0,0.0
1101,9,9,0,0.0,2.0
1101,10,10,1,0.0,0.0
1101,4,11,0,0.0,3.0
1101,5,12,0,0.0,3.0
1101,6,13,1,0.0,0.0
1101,7,14,0,0.0,0.0
1101,8,15,0,0.0,0.0
1101,9,16,0,0.0,0.0
1101,10,17,1,0.0,0.0
1101,4,18,1,0.0,0.0
1101,5,19,1,0.0,0.0
1101,6,20,1,0.0,0.0
1101,7,21,1,0.0,1.0
1101,8,22,1,0.0,0.0
1101,9,23,1,0.0,0.0
1101,10,24,1,0.0,0.0
1101,4,25,1,0.0,0.0
1101,5,26,1,0.0,0.0
1101,6,27,1,0.0,0.0
1101,7,28,1,0.0,0.0
1101,8,1,1,0.0,1.0
1101,9,2,1,0.0,1.0
1101,10,3,1,0.0,0.0
1101,4,4,1,0.0,0.0
1101,5,5,0,0.0,0.0
1101,6,6,0,0.0,0.0
1101,7,7,0,0.0,1.0
1101,8,8,0,0.0,0.0
1101,9,9,0,0.0,1.0
1101,10,10,0,0.0,0.0
1101,4,11,0,0.0,1.0
1101,5,12,0,0.0,0.0
1101,6,13,0,0.0,0.0
1101,7,14,0,0.0,2.0
1101,8,15,0,0.0,0.0
1101,9,16,0,0.0,1.0
1101,10,17,0,0.0,1.0
1101,4,18,0,0.0,2.0
1101,5,19,0,0.0,0.0
1101,6,20,0,0.0,0.0
1101,7,21,0,0.0,0.0
1101,8,22,0,0.0,1.0
1101,9,23,0,0.0,1.0
1101,10,24,0,0.0,3.0
1101,4,25,0,0.0,1.0
1101,5,26,0,0.0,0.0
1101,6,27,0,0.0,0.0
1101,7,28,0,0.0,1.0
1101,8,29,0,0.0,0.0
1101,9,30,0,0.0,1.0
1101,10,31,0,0.0,1.0
1101,4,1,0,0.0,1.0
1101,5,2,0,0.0,0.0
1101,6,3,1,0.0,1.0
1101,7,4,1,0.0,4.0
1101,8,5,1,0.0,1.0
1101,9,6,0,0.0,2.0
1101,10,7,0,0.0,0.0
1101,4,8,0,0.0,0.0
1101,5,9,0,0.0,0.0
1101,6,10,0,0.0,1.0
1102,5,1,1,0.0,0.0
1102,6,2,1,0.0,0.0
1102,7,3,0,0.0,0.0
1102,8,4,0,0.0,0.0
1102,9,5,0,0.0,0.0
1102,10,6,0,0.0,0.0
1102,4,7,0,0.0,1.0
1102,5,8,0,0.0,1.0
1102,6,9,0,0.0,0.0
1102,7,10,0,0.0,0.0
1102,8,11,0,0.0,0.0
1102,9,12,0,0.0,0.0
1102,10,13,0,0.0,0.0
1102,4,14,0,0.0,0.0
1102,5,15,0,0.0,0.0
1102,6,16,0,0.0,0.0
1102,7,17,0,0.0,0.0
1102,8,18,0,0.0,0.0
1102,9,19,0,0.0,0.0
1102,10,20,0,0.0,0.0
1102,4,21,0,0.0,0.0
1102,5,22,0,0.0,0.0
1102,6,23,0,0.0,1.0
1102,7,24,0,0.0,0.0
1102,8,25,0,0.0,0.0
1102,9,26,0,0.0,0.0
1102,10,27,0,0.0,0.0
1102,4,28,0,0.0,2.0
1102,5,29,0,0.0,0.0
1102,6,30,0,0.0,0.0
1102,7,31,0,0.0,0.0
1102,8,1,0,0.0,0.0
1102,9,2,0,0.0,0.0
1102,10,3,0,0.0,2.0
1102,4,4,0,0.0,0.0
1102,5,5,0,0.0,2.0
1102,6,6,0,0.0,1.0
1102,7,7,0,0.0,0.0
1102,8,8,0,0.0,1.0
1102,9,9,0,0.0,0.0
1102,10,10,1,0.0,1.0
1102,4,11,0,0.0,3.0
1102,5,12,0,0.0,0.0
1102,6,13,1,0.0,1.0
1102,7,14,0,0.0,0.0
1102,8,15,0,0.0,0.0
1102,9,16,0,0.0,0.0
1102,10,17,1,0.0,1.0
1102,4,18,1,0.0,0.0
1102,5,19,1,0.0,0.0
1102,6,20,1,0.0,0.0
1102,7,21,1,0.0,0.0
1102,8,22,1,0.0,0.0
1102,9,23,1,0.0,0.0
1102,10,24,1,0.0,0.0
1102,4,25,1,0.0,0.0
1102,5,26,1,0.0,0.0
1102,6,27,1,0.0,0.0
1102,7,28,1,0.0,0.0
1102,8,1,1,0.0,1.0
1102,9,2,1,0.0,2.0
1102,10,3,1,0.0,0.0
1102,4,4,1,0.0,4.0
1102,5,5,0,0.0,0.0
1102,6,6,0,0.0,0.0
1102,7,7,0,0.0,0.0
1102,8,8,0,0.0,0.0
1102,9,9,0,0.0,0.0
1102,10,10,0,0.0,1.0
1102,4,11,0,0.0,2.0
1102,5,12,0,0.0,0.0
1102,6,13,0,0.0,0.0
1102,7,14,0,0.0,1.0
1102,8,15,0,0.0,0.0
1102,9,16,0,0.0,0.0
1102,10,17,0,0.0,0.0
1102,4,18,0,0.0,2.0
1102,5,19,0,0.0,2.0
1102,6,20,0,0.0,0.0
1102,7,21,0,0.0,3.0
1102,8,22,0,0.0,0.0
1102,9,23,0,0.0,0.0
1102,10,24,0,0.0,3.0
1102,4,25,0,0.0,1.0
1102,5,26,0,0.0,2.0
1102,6,27,0,0.0,0.0
1102,7,28,0,0.0,1.0
1102,8,29,0,0.0,0.0
1102,9,30,0,0.0,0.0
1102,10,31,0,0.0,2.0
1102,4,1,0,0.0,3.0
1102,5,2,0,0.0,0.0
1102,6,3,1,0.0,2.0
1102,7,4,1,0.0,1.0
1102,8,5,1,0.0,0.0
1102,9,6,0,0.0,0.0
1102,10,7,0,0.0,1.0
1102,4,8,0,0.0,2.0
1102,5,9,0,0.0,1.0
1102,6,10,0,0.0,0.0
1103,5,1,1,0.0,1.0
1103,6,2,1,0.0,1.0
1103,7,3,0,0.0,0.0
1103,8,4,0,0.0,0.0
1103,9,5,0,0.0,0.0
1103,10,6,0,0.0,1.0
1103,4,7,0,0.0,0.0
1103,5,8,0,0.0,0.0
1103,6,9,0,0.0,0.0
1103,7,10,0,0.0,0.0
1103,8,11,0,0.0,0.0
1103,9,12,0,0.0,0.0
1103,10,13,0,0.0,0.0
1103,4,14,0,0.0,1.0
1103,5,15,0,0.0,0.0
1103,6,16,0,0.0,0.0
1103,7,17,0,0.0,0.0
1103,8,18,0,0.0,0.0
1103,9,19,0,0.0,0.0
1103,10,20,0,0.0,1.0
1103,4,21,0,0.0,0.0
1103,5,22,0,0.0,0.0
1103,6,23,0,0.0,0.0
1103,7,24,0,0.0,0.0
1103,8,25,0,0.0,0.0
1103,9,26,0,0.0,0.0
1103,10,27,0,0.0,2.0
1103,4,28,0,0.0,0.0
1103,5,29,0,0.0,0.0
1103,6,30,0,0.0,0.0
1103,7,31,0,0.0,0.0
1103,8,1,0,0.0,1.0
1103,9,2,0,0.0,4.0
1103,10,3,0,0.0,3.0
1103,4,4,0,0.0,0.0
1103,5,5,0,0.0,0.0
1103,6,6,0,0.0,0.0
1103,7,7,0,0.0,0.0
1103,8,8,0,0.0,0.0
1103,9,9,0,0.0,0.0
1103,10,10,1,0.0,1.0
1103,4,11,0,0.0,0.0
1103,5,12,0,0.0,0.0
1103,6,13,1,0.0,0.0
1103,7,14,0,0.0,0.0
1103,8,15,0,0.0,1.0
1103,9,16,0,0.0,0.0
1103,10,17,1,0.0,1.0
1103,4,18,1,0.0,0.0
1103,5,19,1,0.0,0.0
1103,6,20,1,0.0,0.0
1103,7,21,1,0.0,0.0
1103,8,22,1,0.0,0.0
1103,9,23,1,0.0,0.0
1103,10,24,1,0.0,0.0
1103,4,25,1,0.0,0.0
1103,5,26,1,0.0,0.0
1103,6,27,1,0.0,0.0
1103,7,28,1,0.0,0.0
1103,8,1,1,0.0,0.0
1103,9,2,1,0.0,0.0
1103,10,3,1,0.0,0.0
1103,4,4,1,0.0,1.0
1103,5,5,0,0.0,0.0
1103,6,6,0,0.0,0.0
1103,7,7,0,0.0,0.0
1103,8,8,0,0.0,0.0
1103,9,9,0,0.0,0.0
1103,10,10,0,0.0,0.0
1103,4,11,0,0.0,0.0
1103,5,12,0,0.0,0.0
1103,6,13,0,0.0,0.0
1103,7,14,0,0.0,1.0
1103,8,15,0,0.0,0.0
1103,9,16,0,0.0,0.0
1103,10,17,0,0.0,1.0
1103,4,18,0,0.0,0.0
1103,5,19,0,0.0,0.0
1103,6,20,0,0.0,0.0
1103,7,21,0,0.0,0.0
1103,8,22,0,0.0,0.0
1103,9,23,0,0.0,0.0
1103,10,24,0,0.0,0.0
1103,4,25,0,0.0,0.0
1103,5,26,0,0.0,0.0
1103,6,27,0,0.0,0.0
1103,7,28,0,0.0,0.0
1103,8,29,0,0.0,0.0
1103,9,30,0,0.0,0.0
1103,10,31,0,0.0,4.0
1103,4,1,0,0.0,7.0
1103,5,2,0,0.0,0.0
1103,6,3,1,0.0,0.0
1103,7,4,1,0.0,0.0
1103,8,5,1,0.0,0.0
1103,9,6,0,0.0,0.0
1103,10,7,0,0.0,0.0
1103,4,8,0,0.0,0.0
1103,5,9,0,0.0,0.0
1103,6,10,0,0.0,0.0
1201,5,1,1,0.0,64.0
1201,6,2,1,0.0,66.0
1201,7,3,0,0.0,52.0
1201,8,4,0,0.0,71.0
1201,9,5,0,0.0,115.0
1201,10,6,0,0.0,96.0
1201,4,7,0,0.0,105.0
1201,5,8,0,0.0,87.0
1201,6,9,0,0.0,63.0
1201,7,10,0,0.0,63.0
1201,8,11,0,0.0,94.0
1201,9,12,0,0.0,110.0
1201,10,13,0,0.0,85.0
1201,4,14,0,0.0,85.0
1201,5,15,0,0.0,88.0
1201,6,16,0,0.0,103.0
1201,7,17,0,0.0,82.0
1201,8,18,0,0.0,111.0
1201,9,19,0,0.0,139.0
1201,10,20,0,0.0,128.0
1201,4,21,0,0.0,142.0
1201,5,22,0,0.0,106.0
1201,6,23,0,0.0,82.0
