1203,6,23,0,0
1203,7,24,0,0
1203,8,25,0,0
1203,9,26,0,0
1203,10,27,0,0
1203,4,28,0,0
1203,5,29,0,0
1203,6,30,0,0
1205,5,1,0,0
1205,6,2,0,0
1205,7,3,0,0
1205,8,4,0,0
1205,9,5,0,0
1205,10,6,0,0
1205,4,7,0,0
1205,5,8,0,0
1205,6,9,0,0
1205,7,10,0,0
1205,8,11,0,0
1205,9,12,0,0
1205,10,13,0,0
1205,4,14,0,0
1205,5,15,0,0
1205,6,16,0,0
1205,7,17,0,0
1205,8,18,0,0
1205,9,19,0,0
1205,10,20,0,0
1205,4,21,0,0
1205,5,22,0,0
1205,6,23,0,0
1205,7,24,0,0
1205,8,25,0,0
1205,9,26,0,0
1205,10,27,0,0
1205,4,28,0,0
1205,5,29,0,0
1205,6,30,0,0
1301,5,1,0,0
1301,6,2,0,0
1301,7,3,0,0
1301,8,4,0,0
1301,9,5,0,0
1301,10,6,0,0
1301,4,7,0,0
1301,5,8,0,0
1301,6,9,0,0
1301,7,10,0,0
1301,8,11,0,0
1301,9,12,0,0
1301,10,13,0,0
1301,4,14,0,0
1301,5,15,0,0
1301,6,16,0,0
1301,7,17,0,0
1301,8,18,0,0
1301,9,19,0,0
1301,10,20,0,0
1301,4,21,0,0
1301,5,22,0,0
1301,6,23,0,0
1301,7,24,0,0
1301,8,25,0,0
1301,9,26,0,0
1301,10,27,0,0
1301,4,28,0,0
1301,5,29,0,0
1301,6,30,0,0
1302,5,1,0,0
1302,6,2,0,0
1302,7,3,0,0
1302,8,4,0,0
1302,9,5,0,0
1302,10,6,0,0
1302,4,7,0,0
1302,5,8,0,0
1302,6,9,0,0
1302,7,10,0,0
1302,8,11,0,0
1302,9,12,0,0
1302,10,13,0,0
1302,4,14,0,0
1302,5,15,0,0
1302,6,16,0,0
1302,7,17,0,0
1302,8,18,0,0
1302,9,19,0,0
1302,10,20,0,0
1302,4,21,0,0
1302,5,22,0,0
1302,6,23,0,0
1302,7,24,0,0
1302,8,25,0,0
1302,9,26,0,0
1302,10,27,0,0
1302,4,28,0,0
1302,5,29,0,0
1302,6,30,0,0
1306,5,1,0,0
1306,6,2,0,0
1306,7,3,0,0
1306,8,4,0,0
1306,9,5,0,0
1306,10,6,0,0
1306,4,7,0,0
1306,5,8,0,0
1306,6,9,0,0
1306,7,10,0,0
1306,8,11,0,0
1306,9,12,0,0
1306,10,13,0,0
1306,4,14,0,0
1306,5,15,0,0
1306,6,16,0,0
1306,7,17,0,0
1306,8,18,0,0
1306,9,19,0,0
1306,10,20,0,0
1306,4,21,0,0
1306,5,22,0,0
1306,6,23,0,0
1306,7,24,0,0
1306,8,25,0,0
1306,9,26,0,0
1306,10,27,0,0
1306,4,28,0,0
1306,5,29,0,0
1306,6,30,0,0
1308,5,1,0,0
1308,6,2,0,0
1308,7,3,0,0
1308,8,4,0,0
1308,9,5,0,0
1308,10,6,0,0
1308,4,7,0,0
1308,5,8,0,0
1308,6,9,0,0
1308,7,10,0,0
1308,8,11,0,0
1308,9,12,0,0
1308,10,13,0,0
1308,4,14,0,0
1308,5,15,0,0
1308,6,16,0,0
1308,7,17,0,0
1308,8,18,0,0
1308,9,19,0,0
1308,10,20,0,0
1308,4,21,0,0
1308,5,22,0,0
1308,6,23,0,0
1308,7,24,0,0
1308,8,25,0,0
1308,9,26,0,0
1308,10,27,0,0
1308,4,28,0,0
1308,5,29,0,0
1308,6,30,0,0
1501,5,1,0,0
1501,6,2,0,0
1501,7,3,0,0
1501,8,4,0,0
1501,9,5,0,0
1501,10,6,0,0
1501,4,7,0,0
1501,5,8,0,0
1501,6,9,0,0
1501,7,10,0,0
1501,8,11,0,0
1501,9,12,0,0
1501,10,13,0,0
1501,4,14,0,0
1501,5,15,0,0
1501,6,16,0,0
1501,7,17,0,0
1501,8,18,0,0
1501,9,19,0,0
1501,10,20,0,0
1501,4,21,0,0
1501,5,22,0,0
1501,6,23,0,0
1501,7,24,0,0
1501,8,25,0,0
1501,9,26,0,0
1501,10,27,0,0
1501,4,28,0,0
1501,5,29,0,0
1501,6,30,0,0
1502,5,1,0,0
1502,6,2,0,0
1502,7,3,0,0
1502,8,4,0,0
1502,9,5,0,0
1502,10,6,0,0
1502,4,7,0,0
1502,5,8,0,0
1502,6,9,0,0
1502,7,10,0,0
1502,8,11,0,0
1502,9,12,0,0
1502,10,13,0,0
1502,4,14,0,0
1502,5,15,0,0
1502,6,16,0,0
1502,7,17,0,0
1502,8,18,0,0
1502,9,19,0,0
1502,10,20,0,0
1502,4,21,0,0
1502,5,22,0,0
1502,6,23,0,0
1502,7,24,0,0
1502,8,25,0,0
1502,9,26,0,0
1502,10,27,0,0
1502,4,28,0,0
1502,5,29,0,0
1502,6,30,0,0
1503,5,1,0,0
1503,6,2,0,0
1503,7,3,0,0
1503,8,4,0,0
1503,9,5,0,0
1503,10,6,0,0
1503,4,7,0,0
1503,5,8,0,0
1503,6,9,0,0
1503,7,10,0,0
1503,8,11,0,0
1503,9,12,0,0
1503,10,13,0,0
1503,4,14,0,0
1503,5,15,0,0
1503,6,16,0,0
1503,7,17,0,0
1503,8,18,0,0
1503,9,19,0,0
1503,10,20,0,0
1503,4,21,0,0
1503,5,22,0,0
1503,6,23,0,0
1503,7,24,0,0
1503,8,25,0,0
1503,9,26,0,0
1503,10,27,0,0
1503,4,28,0,0
1503,5,29,0,0
1503,6,30,0,0
1504,5,1,0,0
1504,6,2,0,0
1504,7,3,0,0
1504,8,4,0,0
1504,9,5,0,0
1504,10,6,0,0
1504,4,7,0,0
1504,5,8,0,0
1504,6,9,0,0
1504,7,10,0,0
1504,8,11,0,0
1504,9,12,0,0
1504,10,13,0,0
1504,4,14,0,0
1504,5,15,0,0
1504,6,16,0,0
1504,7,17,0,0
1504,8,18,0,0
1504,9,19,0,0
1504,10,20,0,0
1504,4,21,0,0
1504,5,22,0,0
1504,6,23,0,0
1504,7,24,0,0
1504,8,25,0,0
1504,9,26,0,0
1504,10,27,0,0
1504,4,28,0,0
1504,5,29,0,0
1504,6,30,0,0
1505,5,1,0,0
1505,6,2,0,0
1505,7,3,0,0
1505,8,4,0,0
1505,9,5,0,0
1505,10,6,0,0
1505,4,7,0,0
1505,5,8,0,0
1505,6,9,0,0
1505,7,10,0,0
1505,8,11,0,0
1505,9,12,0,0
1505,10,13,0,0
1505,4,14,0,0
1505,5,15,0,0
1505,6,16,0,0
1505,7,17,0,0
1505,8,18,0,0
1505,9,19,0,0
1505,10,20,0,0
1505,4,21,0,0
1505,5,22,0,0
1505,6,23,0,0
1505,7,24,0,0
1505,8,25,0,0
1505,9,26,0,0
1505,10,27,0,0
1505,4,28,0,0
1505,5,29,0,0
1505,6,30,0,0
1507,5,1,0,0
1507,6,2,0,0
1507,7,3,0,0
1507,8,4,0,0
1507,9,5,0,0
1507,10,6,0,0
1507,4,7,0,0
1507,5,8,0,0
1507,6,9,0,0
1507,7,10,0,0
1507,8,11,0,0
1507,9,12,0,0
1507,10,13,0,0
1507,4,14,0,0
1507,5,15,0,0
1507,6,16,0,0
1507,7,17,0,0
1507,8,18,0,0
1507,9,19,0,0
1507,10,20,0,0
1507,4,21,0,0
1507,5,22,0,0
1507,6,23,0,0
1507,7,24,0,0
1507,8,25,0,0
1507,9,26,0,0
1507,10,27,0,0
1507,4,28,0,0
1507,5,29,0,0
1507,6,30,0,0
1508,5,1,0,0
1508,6,2,0,0
1508,7,3,0,0
1508,8,4,0,0
1508,9,5,0,0
1508,10,6,0,0
1508,4,7,0,0
1508,5,8,0,0
1508,6,9,0,0
1508,7,10,0,0
1508,8,11,0,0
1508,9,12,0,0
1508,10,13,0,0
1508,4,14,0,0
1508,5,15,0,0
1508,6,16,0,0
1508,7,17,0,0
1508,8,18,0,0
1508,9,19,0,0
1508,10,20,0,0
1508,4,21,0,0
1508,5,22,0,0
1508,6,23,0,0
1508,7,24,0,0
1508,8,25,0,0
1508,9,26,0,0
1508,10,27,0,0
1508,4,28,0,0
1508,5,29,0,0
1508,6,30,0,0
1510,5,1,0,0
1510,6,2,0,0
1510,7,3,0,0
1510,8,4,0,0
1510,9,5,0,0
1510,10,6,0,0
1510,4,7,0,0
1510,5,8,0,0
1510,6,9,0,0
1510,7,10,0,0
1510,8,11,0,0
1510,9,12,0,0
1510,10,13,0,0
1510,4,14,0,0
1510,5,15,0,0
1510,6,16,0,0
1510,7,17,0,0
1510,8,18,0,0
1510,9,19,0,0
1510,10,20,0,0
1510,4,21,0,0
1510,5,22,0,0
1510,6,23,0,0
1510,7,24,0,0
1510,8,25,0,0
1510,9,26,0,0
1510,10,27,0,0
1510,4,28,0,0
1510,5,29,0,0
1510,6,30,0,0
1511,5,1,0,0
1511,6,2,0,0
1511,7,3,0,0
1511,8,4,0,0
1511,9,5,0,0
1511,10,6,0,0
1511,4,7,0,0
1511,5,8,0,0
1511,6,9,0,0
1511,7,10,0,0
1511,8,11,0,0
1511,9,12,0,0
1511,10,13,0,0
1511,4,14,0,0
1511,5,15,0,0
1511,6,16,0,0
1511,7,17,0,0
1511,8,18,0,0
1511,9,19,0,0
1511,10,20,0,0
1511,4,21,0,0
1511,5,22,0,0
1511,6,23,0,0
1511,7,24,0,0
1511,8,25,0,0
1511,9,26,0,0
1511,10,27,0,0
1511,4,28,0,0
1511,5,29,0,0
1511,6,30,0,0
1512,5,1,0,0
1512,6,2,0,0
1512,7,3,0,0
1512,8,4,0,0
1512,9,5,0,0
1512,10,6,0,0
1512,4,7,0,0
1512,5,8,0,0
1512,6,9,0,0
1512,7,10,0,0
1512,8,11,0,0
1512,9,12,0,0
1512,10,13,0,0
1512,4,14,0,0
1512,5,15,0,0
1512,6,16,0,0
1512,7,17,0,0
1512,8,18,0,0
1512,9,19,0,0
1512,10,20,0,0
1512,4,21,0,0
1512,5,22,0,0
1512,6,23,0,0
1512,7,24,0,0
1512,8,25,0,0
1512,9,26,0,0
1512,10,27,0,0
1512,4,28,0,0
1512,5,29,0,0
1512,6,30,0,0
1513,5,1,0,0
1513,6,2,0,0
1513,7,3,0,0
1513,8,4,0,0
1513,9,5,0,0
1513,10,6,0,0
1513,4,7,0,0
1513,5,8,0,0
1513,6,9,0,0
1513,7,10,0,0
1513,8,11,0,0
1513,9,12,0,0
1513,10,13,0,0
1513,4,14,0,0
1513,5,15,0,0
1513,6,16,0,0
1513,7,17,0,0
1513,8,18,0,0
1513,9,19,0,0
1513,10,20,0,0
1513,4,21,0,0
1513,5,22,0,0
1513,6,23,0,0
1513,7,24,0,0
1513,8,25,0,0
1513,9,26,0,0
1513,10,27,0,0
1513,4,28,0,0
1513,5,29,0,0
1513,6,30,0,0
1515,5,1,0,0
1515,6,2,0,0
1515,7,3,0,0
1515,8,4,0,0
1515,9,5,0,0
1515,10,6,0,0
1515,4,7,0,0
1515,5,8,0,0
1515,6,9,0,0
1515,7,10,0,0
1515,8,11,0,0
1515,9,12,0,0
1515,10,13,0,0
1515,4,14,0,0
1515,5,15,0,0
1515,6,16,0,0
1515,7,17,0,0
1515,8,18,0,0
1515,9,19,0,0
1515,10,20,0,0
1515,4,21,0,0
1515,5,22,0,0
1515,6,23,0,0
1515,7,24,0,0
1515,8,25,0,0
1515,9,26,0,0
1515,10,27,0,0
1515,4,28,0,0
1515,5,29,0,0
1515,6,30,0,0
1516,5,1,0,0
1516,6,2,0,0
1516,7,3,0,0
1516,8,4,0,0
1516,9,5,0,0
1516,10,6,0,0
1516,4,7,0,0
1516,5,8,0,0
1516,6,9,0,0
1516,7,10,0,0
1516,8,11,0,0
1516,9,12,0,0
1516,10,13,0,0
1516,4,14,0,0
1516,5,15,0,0
1516,6,16,0,0
1516,7,17,0,0
1516,8,18,0,0
1516,9,19,0,0
1516,10,20,0,0
1516,4,21,0,0
1516,5,22,0,0
1516,6,23,0,0
1516,7,24,0,0
1516,8,25,0,0
1516,9,26,0,0
1516,10,27,0,0
1516,4,28,0,0
1516,5,29,0,0
1516,6,30,0,0
1517,5,1,0,0
1517,6,2,0,0
1517,7,3,0,0
1517,8,4,0,0
1517,9,5,0,0
1517,10,6,0,0
1517,4,7,0,0
1517,5,8,0,0
1517,6,9,0,0
1517,7,10,0,0
1517,8,11,0,0
1517,9,12,0,0
1517,10,13,0,0
1517,4,14,0,0
1517,5,15,0,0
1517,6,16,0,0
1517,7,17,0,0
1517,8,18,0,0
1517,9,19,0,0
1517,10,20,0,0
1517,4,21,0,0
1517,5,22,0,0
1517,6,23,0,0
1517,7,24,0,0
1517,8,25,0,0
1517,9,26,0,0
1517,10,27,0,0
1517,4,28,0,0
1517,5,29,0,0
1517,6,30,0,0
1518,5,1,0,0
1518,6,2,0,0
1518,7,3,0,0
1518,8,4,0,0
1518,9,5,0,0
1518,10,6,0,0
1518,4,7,0,0
1518,5,8,0,0
1518,6,9,0,0
1518,7,10,0,0
1518,8,11,0,0
1518,9,12,0,0
1518,10,13,0,0
1518,4,14,0,0
1518,5,15,0,0
1518,6,16,0,0
1518,7,17,0,0
1518,8,18,0,0
1518,9,19,0,0
1518,10,20,0,0
1518,4,21,0,0
1518,5,22,0,0
1518,6,23,0,0
1518,7,24,0,0
1518,8,25,0,0
1518,9,26,0,0
1518,10,27,0,0
1518,4,28,0,0
1518,5,29,0,0
1518,6,30,0,0
1519,5,1,0,0
1519,6,2,0,0
1519,7,3,0,0
1519,8,4,0,0
1519,9,5,0,0
1519,10,6,0,0
1519,4,7,0,0
1519,5,8,0,0
1519,6,9,0,0
1519,7,10,0,0
1519,8,11,0,0
1519,9,12,0,0
1519,10,13,0,0
1519,4,14,0,0
1519,5,15,0,0
1519,6,16,0,0
1519,7,17,0,0
1519,8,18,0,0
1519,9,19,0,0
1519,10,20,0,0
1519,4,21,0,0
1519,5,22,0,0
1519,6,23,0,0
1519,7,24,0,0
1519,8,25,0,0
1519,9,26,0,0
1519,10,27,0,0
1519,4,28,0,0
1519,5,29,0,0
1519,6,30,0,0
1521,5,1,0,0
1521,6,2,0,0
1521,7,3,0,0
1521,8,4,0,0
1521,9,5,0,0
1521,10,6,0,0
1521,4,7,0,0
1521,5,8,0,0
1521,6,9,0,0
1521,7,10,0,0
1521,8,11,0,0
1521,9,12,0,0
1521,10,13,0,0
1521,4,14,0,0
1521,5,15,0,0
1521,6,16,0,0
1521,7,17,0,0
1521,8,18,0,0
1521,9,19,0,0
1521,10,20,0,0
1521,4,21,0,0
1521,5,22,0,0
1521,6,23,0,0
1521,7,24,0,0
1521,8,25,0,0
1521,9,26,0,0
1521,10,27,0,0
1521,4,28,0,0
1521,5,29,0,0
1521,6,30,0,0
2001,5,1,0,0
2001,6,2,0,0
2001,7,3,0,0
2001,8,4,0,0
2001,9,5,0,0
2001,10,6,0,0
2001,4,7,0,0
2001,5,8,0,0
2001,6,9,0,0
2001,7,10,0,0
2001,8,11,0,0
2001,9,12,0,0
2001,10,13,0,0
2001,4,14,0,0
2001,5,15,0,0
2001,6,16,0,0
2001,7,17,0,0
2001,8,18,0,0
2001,9,19,0,0
2001,10,20,0,0
2001,4,21,0,0
2001,5,22,0,0
2001,6,23,0,0
2001,7,24,0,0
2001,8,25,0,0
2001,9,26,0,0
2001,10,27,0,0
2001,4,28,0,0
2001,5,29,0,0
2001,6,30,0,0
2002,5,1,0,0
2002,6,2,0,0
2002,7,3,0,0
2002,8,4,0,0
2002,9,5,0,0
2002,10,6,0,0
2002,4,7,0,0
2002,5,8,0,0
2002,6,9,0,0
2002,7,10,0,0
2002,8,11,0,0
2002,9,12,0,0
2002,10,13,0,0
2002,4,14,0,0
2002,5,15,0,0
2002,6,16,0,0
2002,7,17,0,0
2002,8,18,0,0
2002,9,19,0,0
2002,10,20,0,0
2002,4,21,0,0
2002,5,22,0,0
2002,6,23,0,0
2002,7,24,0,0
2002,8,25,0,0
2002,9,26,0,0
2002,10,27,0,0
2002,4,28,0,0
2002,5,29,0,0
2002,6,30,0,0
2003,5,1,0,0
2003,6,2,0,0
2003,7,3,0,0
2003,8,4,0,0
2003,9,5,0,0
2003,10,6,0,0
2003,4,7,0,0
2003,5,8,0,0
2003,6,9,0,0
2003,7,10,0,0
2003,8,11,0,0
2003,9,12,0,0
2003,10,13,0,0
2003,4,14,0,0
2003,5,15,0,0
2003,6,16,0,0
2003,7,17,0,0
2003,8,18,0,0
2003,9,19,0,0
2003,10,20,0,0
2003,4,21,0,0
2003,5,22,0,0
2003,6,23,0,0
2003,7,24,0,0
2003,8,25,0,0
2003,9,26,0,0
2003,10,27,0,0
2003,4,28,0,0
2003,5,29,0,0
2003,6,30,0,0
2004,5,1,0,0
2004,6,2,0,0
2004,7,3,0,0
2004,8,4,0,0
2004,9,5,0,0
2004,10,6,0,0
2004,4,7,0,0
2004,5,8,0,0
2004,6,9,0,0
2004,7,10,0,0
2004,8,11,0,0
2004,9,12,0,0
2004,10,13,0,0
2004,4,14,0,0
2004,5,15,0,0
2004,6,16,0,0
2004,7,17,0,0
2004,8,18,0,0
2004,9,19,0,0
2004,10,20,0,0
2004,4,21,0,0
2004,5,22,0,0
2004,6,23,0,0
2004,7,24,0,0
2004,8,25,0,0
2004,9,26,0,0
2004,10,27,0,0
2004,4,28,0,0
2004,5,29,0,0
2004,6,30,0,0
2005,5,1,0,0
2005,6,2,0,0
2005,7,3,0,0
2005,8,4,0,0
2005,9,5,0,0
2005,10,6,0,0
2005,4,7,0,0
2005,5,8,0,0
2005,6,9,0,0
2005,7,10,0,0
2005,8,11,0,0
2005,9,12,0,0
2005,10,13,0,0
2005,4,14,0,0
2005,5,15,0,0
2005,6,16,0,0
2005,7,17,0,0
2005,8,18,0,0
2005,9,19,0,0
2005,10,20,0,0
2005,4,21,0,0
2005,5,22,0,0
2005,6,23,0,0
2005,7,24,0,0
2005,8,25,0,0
2005,9,26,0,0
2005,10,27,0,0
2005,4,28,0,0
2005,5,29,0,0
2005,6,30,0,0
2006,5,1,0,0
2006,6,2,0,0
2006,7,3,0,0
2006,8,4,0,0
2006,9,5,0,0
2006,10,6,0,0
2006,4,7,0,0
2006,5,8,0,0
2006,6,9,0,0
2006,7,10,0,0
2006,8,11,0,0
2006,9,12,0,0
2006,10,13,0,0
2006,4,14,0,0
2006,5,15,0,0
2006,6,16,0,0
2006,7,17,0,0
2006,8,18,0,0
2006,9,19,0,0
2006,10,20,0,0
2006,4,21,0,0
2006,5,22,0,0
2006,6,23,0,0
2006,7,24,0,0
2006,8,25,0,0
2006,9,26,0,0
2006,10,27,0,0
2006,4,28,0,0
2006,5,29,0,0
2006,6,30,0,0
2007,5,1,0,0
2007,6,2,0,0
2007,7,3,0,0
2007,8,4,0,0
2007,9,5,0,0
2007,10,6,0,0
2007,4,7,0,0
2007,5,8,0,0
2007,6,9,0,0
2007,7,10,0,0
2007,8,11,0,0
2007,9,12,0,0
2007,10,13,0,0
2007,4,14,0,0
2007,5,15,0,0
2007,6,16,0,0
2007,7,17,0,0
2007,8,18,0,0
2007,9,19,0,0
2007,10,20,0,0
2007,4,21,0,0
2007,5,22,0,0
2007,6,23,0,0
2007,7,24,0,0
2007,8,25,0,0
2007,9,26,0,0
2007,10,27,0,0
2007,4,28,0,0
2007,5,29,0,0
2007,6,30,0,0
2008,5,1,0,0
2008,6,2,0,0
2008,7,3,0,0
2008,8,4,0,0
2008,9,5,0,0
2008,10,6,0,0
2008,4,7,0,0
2008,5,8,0,0
2008,6,9,0,0
2008,7,10,0,0
2008,8,11,0,0
2008,9,12,0,0
2008,10,13,0,0
2008,4,14,0,0
2008,5,15,0,0
2008,6,16,0,0
2008,7,17,0,0
2008,8,18,0,0
2008,9,19,0,0
2008,10,20,0,0
2008,4,21,0,0
2008,5,22,0,0
2008,6,23,0,0
2008,7,24,0,0
2008,8,25,0,0
2008,9,26,0,0
2008,10,27,0,0
2008,4,28,0,0
2008,5,29,0,0
2008,6,30,0,0
2009,5,1,0,0
2009,6,2,0,0
2009,7,3,0,0
2009,8,4,0,0
2009,9,5,0,0
2009,10,6,0,0
2009,4,7,0,0
2009,5,8,0,0
2009,6,9,0,0
2009,7,10,0,0
2009,8,11,0,0
2009,9,12,0,0
2009,10,13,0,0
2009,4,14,0,0
2009,5,15,0,0
2009,6,16,0,0
2009,7,17,0,0
2009,8,18,0,0
2009,9,19,0,0
2009,10,20,0,0
2009,4,21,0,0
2009,5,22,0,0
2009,6,23,0,0
2009,7,24,0,0
2009,8,25,0,0
2009,9,26,0,0
2009,10,27,0,0
2009,4,28,0,0
2009,5,29,0,0
2009,6,30,0,0
2010,5,1,0,0
2010,6,2,0,0
2010,7,3,0,0
2010,8,4,0,0
2010,9,5,0,0
2010,10,6,0,0
2010,4,7,0,0
2010,5,8,0,0
2010,6,9,0,0
2010,7,10,0,0
2010,8,11,0,0
2010,9,12,0,0
